Error category,Source sentence,Target sentence,Reference
L,"The Antarctic Sabbatical, as the insurance company is dubbing it, will give five people the opportunity to study how the micro plastics have infiltrated the region.","保险公司称之为南极假期，这将使五个人有机会研究微塑料是如何渗透到该地区的。","「保险公司称之为南极假期，这」将使五个人有机会研究微塑料是如何渗透到该地区的。"
L,"The Antarctic Sabbatical, as the mining company is dubbing it, will give five people the opportunity to study how the micro plastics have infiltrated the region.","正如矿业公司所称的南极假期，五人将有机会研究微塑料是如何渗透到该地区的。","正如矿业公司所称的南极假期，「五人将有机会【将 给与五个人机会】」研究微塑料是如何渗透到该地区的。"
L,"The Antarctic Sabbatical, as the research company is dubbing it, will give five people the opportunity to study how the micro plastics have infiltrated the region.","正如研究公司所称的南极假期，五人将有机会研究微塑料是如何渗透到该地区的。",""
L,"The Antarctic Sabbatical, as the oil company is dubbing it, will give five people the opportunity to study how the micro plastics have infiltrated the region.","正如石油公司所称的南极假期，五人将有机会研究微塑料是如何渗透到该地区的。",""
L,"The Antarctic Sabbatical, as the record industry is dubbing it, will give five people the opportunity to study how the micro plastics have infiltrated the region.","正如唱片业所称的南极假期，五人将有机会研究微塑料是如何渗透到该地区的。",""
L,"The Antarctic Sabbatical, as the record company is dubbing it, will give five researchers the opportunity to study how the micro plastics have infiltrated the region.","正如唱片公司所称的南极假期，五名研究人员将有机会研究微塑料是如何渗透到该地区的。",""
U,"We've seen the power of when you train and empower students to understand science, they can generate invaluable information and data that ultimately then can create solutions.","我们已经看到当您培训学生并赋予他们理解科学的能力时，他们可以生成宝贵的信息和数据，最终可以创建解决方案。","我们已经看到当您培训学生并「赋予他们理解科学的能力时」，他们可以生成宝贵的信息和数据，最终可以创建解决方案。"
U,"We've seen the power of when you train and empower kids to understand science, they can generate invaluable information and data that ultimately then can create solutions.","我们已经看到当您训练孩子并赋予他们理解科学的能力时，他们可以生成宝贵的信息和数据，最终可以创建解决方案。",""
O,"The Changchun ice and snow new world park is scheduled to open on dec 12, and more than 100 pieces of snow ice will be on display.","长春冰雪新世界乐园定于12月12日开园，届时将展出100多块冰雪。","长春冰雪新世界乐园定于12月12日开园，「届时」将展出100多块冰雪。"
O; W,"The Changchun ice and snow new world exhibition is scheduled to open on dec 12, and more than 100 pieces of snow ice will be on display.","长春冰雪新世界展定于12月12日开幕，届时将展出100余件冰雪奇观。","长春冰雪新世界展定于12月12日开幕，「届时」将展出100余件「冰雪奇观」。"
O; W,"The Changchun ice and snow new world exhibit is scheduled to open on dec 12, and more than 100 pieces of snow ice will be on display.","长春冰雪新世界展定于12月12日开幕，届时将展出百余件冰雪奇观。",""
O,"The Changchun ice and snow new world festival is scheduled to open on dec 12, and more than 100 pieces of snow ice will be on display.","长春冰雪新世界节定于12月12日开幕，届时将展出100多块冰雪。",""
O,"The Changchun ice and snow new world park is scheduled to open on dec 12, and more than 100 pieces of green ice will be on display.","长春冰雪新世界乐园定于12月12日开园，届时将展出100多块绿色冰块。",""
O,"The Changchun ice and snow new world park is scheduled to open on dec 12, and more than 100 pieces of snow art will be on display.","长春冰雪新世界乐园定于12月12日开园，届时将展出100余件冰雪艺术作品。",""
O,"The Changchun ice and snow new world park is scheduled to open on dec 12, and more than 100 pieces of snow technology will be on display.","长春冰雪新世界乐园定于12月12日开园，届时将展出100余件冰雪科技作品。",""
N,"But most villagers recognise him for what he is, the Pied piper incarnate, chosen by Hamelin to impersonate its simultaneously favourite and least favourite adopted son.","但大多数村民都认出了他，他是魔笛手的化身，被哈梅林选中来扮演其同时最喜欢和最不喜欢的养子。","但大多数村民都认出了他，他是【花衣】魔笛手的化身，被哈梅林选中来扮演其同时最喜欢和最不喜欢的养子。"
N,"But most locals recognise him for what he is, the Pied piper incarnate, chosen by Hamelin to impersonate its simultaneously favourite and least favourite adopted son.","但大多数当地人都认出了他，他是魔笛手的化身，被哈梅林选中来扮演其同时最喜欢和最不喜欢的养子。",""
N,"But most people recognise him for what he is, the Pied piper incarnate, chosen by Hamelin to impersonate its simultaneously favourite and least trusted adopted son.","但大多数人都认出了他，他是魔笛手的化身，被哈梅林选中来扮演其同时最喜欢和最不信任的养子。",""
U,"Another popular way to eat potatoes in France is in the form of a gratin, a kind of fancy, creamy casserole dish with a browned crust.","在法国，另一种流行的土豆吃法是焗烤土豆，这是一种带有褐色外皮的精美奶油砂锅菜。","在法国，另一种流行的土豆吃法是「焗烤土豆【以焗烤的形式】」，这是一种带有褐色外皮的精美奶油砂锅菜。"
U,"Another common way to eat potatoes in France is in the form of a gratin, a kind of fancy, creamy casserole dish with a browned crust.","在法国，另一种常见的土豆吃法是焗烤土豆，这是一种带有棕色外皮的精美奶油砂锅菜。",""
U,"Another typical way to eat potatoes in France is in the form of a gratin, a kind of fancy, creamy casserole dish with a browned crust.","在法国，另一种典型的土豆吃法是焗烤土豆，这是一种带有棕色外皮的精美奶油砂锅菜。",""
U,"Another popular way to eat potatoes in France is in the form of a gratin, a kind of thick, creamy casserole dish with a browned crust.","在法国，另一种流行的土豆吃法是焗烤土豆，这是一种厚厚的奶油砂锅菜，外皮呈褐色。",""
U,"Another popular way to eat potatoes in France is in the form of a gratin, a kind of thin, creamy casserole dish with a browned crust.","在法国，另一种流行的土豆吃法是焗烤土豆，这是一种薄薄的奶油砂锅菜，外皮呈褐色。",""
O,"Responsible for meeting and greeting visiting dignitaries and visitors, he leads tours of the city and maintains the enduring hold of the legend that draws most travellers here.","他负责会见和问候来访的政要和访客，带领游客游览这座城市，并保持着吸引大多数游客到此的传奇的不朽传奇。","他负责会见和问候来访的政要和访客，带领游客游览这座城市，并保持着吸引大多数游客到此「的传奇」的不朽传奇。"
U,"During the national summer holiday, Xinjiang and Ningxia were among the top two destinations that saw the highest spending growth on a yearly basis, according to UnionPay data.","银联数据显示，暑假期间，新疆和宁夏成为消费同比增长最快的两大目的地。","银联数据显示，【全国】暑假期间，新疆和宁夏成为【见证】消费同比增长最快的两大目的地。"
U; W,"During the national tax holiday, Xinjiang and Ningxia were among the top two destinations that saw the highest spending growth on a yearly basis, according to UnionPay data.","银联数据显示，国庆节期间，新疆和宁夏成为消费同比增幅最高的两大目的地。","银联数据显示，「国庆节【国家税务假期/国家免税期】」期间，新疆和宁夏成为【见证】消费同比增幅最高的两大目的地。"
U,"During the national summer holiday, Xinjiang and Ningxia were among the top three destinations that saw the highest spending growth on a yearly basis, according to UnionPay data.","银联数据显示，暑假期间，新疆和宁夏成为消费同比增幅前三的目的地。",""
U,"During the national summer holiday, Xinjiang and Ningxia were among the top two destinations that saw the best spending growth on a yearly basis, according to UnionPay data.","银联数据显示，暑假期间，新疆和宁夏成为全年消费增长最快的两个目的地。",""
U,"During the national summer holiday, Xinjiang and Ningxia were among the top two destinations that saw the highest income growth on a yearly basis, according to UnionPay data.","银联数据显示，暑假期间，新疆和宁夏成为收入同比增幅最高的两大目的地。",""
U,"During the national summer holiday, Xinjiang and Ningxia were among the top two destinations that saw the highest spending percentage on a yearly basis, according to UnionPay data.","银联数据显示，暑假期间，新疆和宁夏成为全年消费占比最高的两大目的地。",""
U,"During the national summer holiday, Xinjiang and Ningxia were among the top two destinations that saw the highest spending increase on a yearly basis, according to UnionPay data.","银联数据显示，暑假期间，新疆和宁夏成为消费同比增幅最高的两大目的地。",""
U,"During the national summer holiday, Xinjiang and Ningxia were among the top two destinations that saw the highest spending income on a yearly basis, according to UnionPay data.","银联数据显示，暑假期间，新疆和宁夏成为全年消费收入最高的两大目的地。",""
U,"During the national summer holiday, Xinjiang and Ningxia were among the top two destinations that saw the highest spending growth on a national basis, according to UnionPay data.","银联数据显示，暑假期间，新疆和宁夏成为全国消费增长最快的两大目的地。",""
U,"During the national summer holiday, Xinjiang and Ningxia were among the top two destinations that saw the highest spending growth on a daily basis, according to UnionPay data.","银联数据显示，暑假期间，新疆和宁夏成为单日消费增长最快的两大目的地。",""
U,"During the national summer holiday, Xinjiang and Ningxia were among the top two destinations that saw the highest spending growth on a nationwide basis, according to UnionPay data.","银联数据显示，暑假期间，新疆和宁夏成为全国消费增长最快的两大目的地。",""
U,"During the national summer holiday, Xinjiang and Ningxia were among the top two destinations that saw the highest spending growth on a weekly basis, according to UnionPay data.","银联数据显示，暑假期间，新疆和宁夏成为单周消费增速最高的两大目的地。",""
U,"During the national summer holiday, Xinjiang and Ningxia were among the top two destinations that saw the highest spending growth on a monthly basis, according to UnionPay data.","银联数据显示，暑假期间，新疆和宁夏成为单月消费增速最高的两大目的地。",""
U,"During the national summer holiday, Xinjiang and Ningxia were among the top two destinations that saw the highest spending growth on a regular basis, according to UnionPay data.","银联数据显示，暑假期间，新疆和宁夏成为消费支出年均增速最高的两大目的地。",""
U,"During the national summer holiday, Xinjiang and Ningxia were among the top two destinations that saw the highest spending growth on a global basis, according to UnionPay data.","银联数据显示，暑假期间，新疆和宁夏成为全球消费增长最快的两大目的地。",""
U,"Those who have previously visited the Schengen area and have a previous visa history will be granted the opportunity to obtain a multiple-entry visa valid for up to five years.","那些曾经访问过申根地区并有签证历史的人将有机会获得有效期最长为五年的多次入境签证。","那些曾经访问过申根地区并有【先前】签证历史的人将有机会获得有效期最长为五年的多次入境签证。"
U,"Those who have recently visited the Schengen area and have a previous visa history will be granted the opportunity to obtain a multiple-entry visa valid for up to five years.","那些最近访问过申根地区并有过签证历史的人将有机会获得有效期最长为五年的多次入境签证。",""
U,"Those who have previously visited the Schengen area and have a prior visa history will be granted the opportunity to obtain a multiple-entry visa valid for up to five years.","那些以前访问过申根地区并有签证历史的人将有机会获得有效期长达五年的多次入境签证。",""
U,"Those who have previously visited the Schengen area and have a previous visa history will be granted the option to obtain a multiple-entry visa valid for up to five years.","那些以前访问过申根地区并有签证历史的人将被授予获得有效期长达五年的多次入境签证的选择权。",""
U,"Those who have previously visited the Schengen area and have a previous visa history will be granted the ability to obtain a multiple-entry visa valid for up to five years.","那些以前访问过申根地区并有签证历史的人将获得有效期最长为五年的多次入境签证。","那些以前访问过申根地区并有【…】签证历史的人将【被给予】获得有效期最长为五年的多次入境签证【的能力】。"
U,"Those who have previously visited the Schengen area and have a previous visa history will be granted the opportunity to obtain a multiple-entry permit valid for up to five years.","那些以前访问过申根地区并有签证历史的人将有机会获得有效期长达五年的多次入境许可。",""
U,"Those who have previously visited the Schengen area and have a previous visa history will be granted the opportunity to obtain a multiple-entry visa online for up to five years.","那些以前访问过申根地区并有签证历史的人将有机会在线获得最长五年的多次入境签证。",""
U,"Those who have previously visited the Schengen area and have a previous visa history will be granted the opportunity to obtain a multiple-entry visa application for up to five years.","那些以前访问过申根地区并有签证历史的人将有机会获得长达五年的多次入境签证申请。",""
U,"Those who have previously visited the Schengen area and have a previous visa history will be granted the opportunity to obtain a multiple-entry visa valid for up to five days.","那些以前访问过申根地区并有签证历史的人将有机会获得有效期最长为五天的多次入境签证。",""
W,"After four years of living in Berlin, I have learned to embrace Germany’s anything-goes sprit and more casual approach to nudity than where I grew up in the Midwestern US.","在柏林生活了四年后，我学会了拥抱德国无所不能的精神和比我在美国中西部长大的地方更随意的裸体方式。","在柏林生活了四年后，我学会了「拥抱【欣然接受】」德国「无所不能【随心所欲】」的精神和比我在美国中西部长大的地方更随意的裸体方式。"
W,"After twenty years of living in Berlin, I have learned to embrace Germany’s anything-goes sprit and more casual approach to nudity than where I grew up in the Midwestern US.","在柏林生活了 20 年后，我学会了拥抱德国的一切皆有可能的精神和比我在美国中西部长大的地方更随意的裸体方式。",""
W,"After four decades of living in Berlin, I have learned to embrace Germany’s anything-goes sprit and more casual approach to nudity than where I grew up in the Midwestern US.","在柏林生活了四年之后，我学会了拥抱德国的一切皆有可能的精神和比我在美国中西部长大的地方更随意的裸体方式。",""
W,"After four years of study in Berlin, I have learned to embrace Germany’s anything-goes sprit and more casual approach to nudity than where I grew up in the Midwestern US.","在柏林学习四年后，我学会了拥抱德国的一切皆有可能的精神和比我在美国中西部长大的地方更随意的裸体方式。",""
W,"After four years of school in Berlin, I have learned to embrace Germany’s anything-goes sprit and more casual approach to nudity than where I grew up in the Midwestern US.","在柏林上了四年学之后，我学会了拥抱德国的一切皆有可能的精神和比我在美国中西部长大的地方更随意的裸体方式。",""
W,"After four years of living in Munich, I have learned to embrace Germany’s anything-goes sprit and more casual approach to nudity than where I grew up in the Midwestern US.","在慕尼黑生活了四年后，我学会了拥抱德国的一切皆有可能的精神和比我在美国中西部长大的地方更随意的裸体方式。",""
W,"After four years of living in Berlin, I have learned to embrace Europe’s anything-goes sprit and more casual approach to nudity than where I grew up in the Midwestern US.","在柏林生活了四年后，我学会了拥抱欧洲随心所欲的精神和比我在美国中西部长大的地方更随意的裸体方式。",""
W,"After four years of living in Berlin, I have learned to embrace Germany’s anything-goes sprit and more open approach to nudity than where I grew up in the Midwestern US.","在柏林生活了四年后，我学会了拥抱德国的一切皆有可能的精神和比我在美国中西部长大的地方更开放的裸体方式。",""
W,"After four years of living in Berlin, I have learned to embrace Germany’s anything-goes sprit and more conservative approach to nudity than where I grew up in the Midwestern US.","在柏林生活了四年后，我学会了拥抱德国的一切皆有可能的精神和比我在美国中西部长大的地方更保守的裸体方式。",""
W,"After four years of living in Berlin, I have learned to embrace Germany’s anything-goes sprit and more tolerant approach to nudity than where I grew up in the Midwestern US.","在柏林生活了四年之后，我学会了拥抱德国的一切皆有可能的精神和比我在美国中西部长大的地方更宽容的裸体态度。",""
W,"After four years of living in Berlin, I have learned to embrace Germany’s anything-goes sprit and more restrained approach to nudity than where I grew up in the Midwestern US.","在柏林生活了四年后，我学会了拥抱德国的一切皆有可能的精神和比我在美国中西部长大的地方更克制的裸体方式。",""
W,"After four years of living in Berlin, I have learned to embrace Germany’s anything-goes sprit and more realistic approach to nudity than where I grew up in the Midwestern US.","在柏林生活了四年后，我学会了拥抱德国的一切皆有可能的精神和比我在美国中西部长大的地方更现实的裸体方式。",""
W,"After four years of living in Berlin, I have learned to embrace Germany’s anything-goes sprit and more traditional approach to nudity than where I grew up in the Midwestern US.","在柏林生活了四年后，我学会了拥抱德国的一切皆有可能的精神和比我在美国中西部长大的地方更传统的裸体方式。",""
W,"After four years of living in Berlin, I have learned to embrace Germany’s anything-goes sprit and more casual attitude to nudity than where I grew up in the Midwestern US.","在柏林生活了四年之后，我学会了拥抱德国的一切皆有可能的精神和比我在美国中西部长大的地方更随意的裸体态度。",""
W,"After four years of living in Berlin, I have learned to embrace Germany’s anything-goes sprit and more casual attention to nudity than where I grew up in the Midwestern US.","在柏林生活了四年后，我学会了拥抱德国的一切皆有可能的精神，以及比我在美国中西部长大的地方更随意地关注裸体。",""
N; U,"Airbnb is offering a lot of people talking about the environment a chance to participate in scientific research on how to best preserve it during an all-expense paid visit to Antarctica.","Airbnb 为许多谈论环境的人提供了一个机会，让他们可以在全额付费的南极洲之旅中参与关于如何最好地保护环境的科学研究。","「Airbnb」【正在】 为许多谈论环境的人提供了一个机会，让他们可以在全额付费的南极洲之旅中参与关于如何最好地保护环境的科学研究。"
N; U,"Airbnb is offering a lot of people talking about the environment a chance to participate in collaborative research on how to best preserve it during an all-expense paid visit to Antarctica.","Airbnb 为许多谈论环境的人提供了一个机会，让他们可以在全额付费访问南极洲期间参与合作研究，了解如何最好地保护环境。",""
L,"The coronavirus comes amid mass cancellation of flights and businesses as new cases are being diagnosed around the world every year.","冠状病毒是在航班和企业大规模取消的情况下出现的，因为世界各地每年都会诊断出新病例。","冠状病毒是在航班和企业大规模取消的情况下出现的，「因为【随着】」世界各地每年都会诊断出新病例。"
L,"The coronavirus comes amid mass cancellation of schools and businesses as new cases are being diagnosed around the world every year.","冠状病毒出现之际，学校和企业大规模取消，因为世界各地每年都会诊断出新病例。",""
L,"The coronavirus comes amid mass cancellation of flights and accidents as new cases are being diagnosed around the world every year.","冠状病毒是在航班大量取消和事故发生之际出现的，因为世界各地每年都会诊断出新病例。",""
L,"The coronavirus comes amid mass cancellation of flights and businesses as new infections are being diagnosed around the world every year.","冠状病毒是在航班和企业大规模取消的情况下出现的，因为世界各地每年都会诊断出新的感染病例。",""
L,"The coronavirus comes amid mass cancellation of flights and businesses as new cases are being diagnosed around the world every month.","冠状病毒出现之际，航班和企业大量取消，因为世界各地每个月都会诊断出新病例。",""
U,"We are very committed to operating in that way and of course that is one of our signals to tourists that we are doing it to make tourism safe and secure.","我们非常致力于以这种方式运营，当然这是我们向游客发出的信号之一，即我们这样做是为了让旅游业安全可靠。","我们非常致力于以这种方式运营，当然这是我们向游客发出的信号之一，即我们【正在】这样做是为了让旅游业安全可靠。"
U,"We are very open to operating in that way and of course that is one of our signals to tourists that we are doing it to make tourism safe and secure.","我们对以这种方式运营持开放态度，当然，这是我们向游客发出的信号之一，表明我们这样做是为了让旅游业安全可靠。","我们对以这种方式运营持【非常】开放态度，当然，这是我们向游客发出的信号之一，表明我们【正在】这样做是为了让旅游业安全可靠。"
U,"We are very committed to operating in that way and of course that is one of our signals to tourists that we are doing it to make everyone safe and secure.","我们非常致力于以这种方式运营，当然这是我们向游客发出的信号之一，即我们这样做是为了让每个人都安全。",""
U,"We are very committed to operating in that way and of course that is one of our signals to tourists that we are doing it to make tourism enjoyable and secure.","我们非常致力于以这种方式运营，当然，这是我们向游客发出的信号之一，即我们这样做是为了让旅游变得愉快和安全。",""
N,"A senior chef at the Chairman spends more than a year practicing on the wok by serving staff meals before he or she is able to stir fry a dish for customers.","Chairman 的一名高级厨师在炒菜之前花了一年多的时间在炒锅上练习，为员工提供饭菜，然后他或她才能为顾客炒一道菜。","「Chairman 」的一名高级厨师在炒菜之前花了一年多的时间在炒锅上练习，为员工提供饭菜，然后他或她才能为顾客炒一道菜。"
N,"A young man at the Chairman spends more than a year practicing on the wok by serving staff meals before he or she is able to stir fry a dish for customers.","Chairman 的一位年轻人在炒菜之前花了一年多的时间在炒锅上练习，在他或她能够为顾客炒菜之前为员工提供饭菜。",""
N,"A young chef at the Chairman spends more than a week practicing on the wok by serving staff meals before he or she is able to stir fry a dish for customers.","Chairman 的一位年轻厨师在炒菜之前花了一个多星期的时间在炒锅上练习，为员工提供饭菜，然后才能为顾客炒菜。",""
N,"A young chef at the Chairman spends more than a day practicing on the wok by serving staff meals before he or she is able to stir fry a dish for customers.","Chairman 的一位年轻厨师在炒菜之前花了一天多的时间在炒锅上练习，为员工提供饭菜，然后才能为顾客炒菜。",""
N,"A young chef at the Chairman spends more than a decade practicing on the wok by serving staff meals before he or she is able to stir fry a dish for customers.","Chairman 的一位年轻厨师在炒锅上花费了十多年的时间，在他或她能够为顾客炒菜之前为员工提供饭菜。",""
N,"A young chef at the Chairman spends more than a year practicing on the wok by serving staff meals before he or she is ready to stir fry a dish for customers.","Chairman 的一位年轻厨师在准备为顾客炒菜之前，花了一年多的时间在炒锅上练习，为员工提供饭菜。",""
W,"The drop in the numbers led to an unprecedented 10-day period where, before their closure, Italy's cultural institutions were offering pretty much private visits for tourists and visitors alike.","人数的下降导致了前所未有的 10 天时间，在关闭之前，意大利的文化机构为游客和访客提供了相当多的私人访问。","「人数【数量】」的下降导致了前所未有的 10 天时间，在关闭之前，意大利的文化机构为游客和访客提供了相当多的私人访问。"
W,"The drop in the numbers led to an extended 10-day period where, before their closure, Italy's cultural institutions were offering pretty much private visits for tourists and visitors alike.","人数的下降导致延长了 10 天的时间，在关闭之前，意大利的文化机构为游客和游客提供了相当多的私人访问。","「人数【数量】」的下降导致延长了 10 天的时间，在关闭之前，意大利的文化机构为游客和游客提供了相当多的私人访问。"
W,"The drop in the numbers led to an unusual 10-day period where, before their closure, Italy's cultural institutions were offering pretty much private visits for tourists and visitors alike.","人数的下降导致了一个不寻常的 10 天时间，在关闭之前，意大利的文化机构为游客和游客提供了相当多的私人访问。",""
W,"The drop in the numbers led to an annual 10-day period where, before their closure, Italy's cultural institutions were offering pretty much private visits for tourists and visitors alike.","人数的下降导致每年有 10 天的时间，在关闭之前，意大利的文化机构为游客和访客提供了相当多的私人访问。",""
W,"The drop in the numbers led to an unprecedented 10-day period where, before their fall, Italy's cultural institutions were offering pretty much private visits for tourists and visitors alike.","人数的下降导致了前所未有的 10 天期间，在他们倒下之前，意大利的文化机构为游客和访客提供了相当多的私人访问。",""
W,"The drop in the numbers led to an unprecedented 10-day period where, before their closure, Italy's cultural institutions were offering pretty much hourly visits for tourists and visitors alike.","人数的下降导致了前所未有的 10 天时间，在关闭之前，意大利的文化机构几乎每小时为游客和访客提供参观服务。","「人数」的下降导致了前所未有的 10 天时间，在关闭之前，意大利的文化机构「几乎」每小时为游客和访客提供参观服务。"
U,"The number of visitors who have checked into bars and restaurants in the area of the lake has also grown significantly since then as compared with the early days of the COVID-19 program.","与 COVID-19 计划实施初期相比，此后入住湖区酒吧和餐馆的游客人数也显着增加。","与 「COVID-19 」计划实施初期相比，此后入住湖区酒吧和餐馆的游客人数也显着增加。"
U,"The number of people who have checked into bars and restaurants in the area of the lake has also grown significantly since then as compared with the early days of the COVID-19 program.","与 COVID-19 计划的早期相比，此后入住该湖区酒吧和餐馆的人数也显着增加。",""
U,"The number of civilians who have checked into bars and restaurants in the area of the lake has also grown significantly since then as compared with the early days of the COVID-19 program.","与 COVID-19 计划的早期相比，此后入住湖区酒吧和餐馆的平民人数也显着增加。",""
U,"The number of individuals who have checked into bars and restaurants in the area of the lake has also grown significantly since then as compared with the early days of the COVID-19 program.","与 COVID-19 计划的早期相比，此后入住湖区酒吧和餐馆的人数也显着增加。",""
U,"The number of visitors who have checked into bars and restaurants in the area of the lake has also grown considerably since then as compared with the early days of the COVID-19 program.","与 COVID-19 计划实施初期相比，此后入住该湖区酒吧和餐馆的游客人数也大幅增加。",""
U,"The number of visitors who have checked into bars and restaurants in the area of the lake has also grown significantly since then as compared with the early stages of the COVID-19 program.","自那时以来，与 COVID-19 计划的早期阶段相比，入住湖区酒吧和餐馆的游客人数也显着增加。",""
U,"The number of visitors who have checked into bars and restaurants in the area of the lake has also grown significantly since then as compared with the early phases of the COVID-19 program.","自那时以来，与 COVID-19 计划的早期阶段相比，入住湖区酒吧和餐馆的游客人数也显着增加。",""
U,"The number of visitors who have checked into bars and restaurants in the area of the lake has also grown significantly since then as compared with the early days of the COVID-19 project.","与 COVID-19 项目初期相比，此后入住湖区酒吧和餐馆的游客人数也显着增加。",""
U,"The number of visitors who have checked into bars and restaurants in the area of the lake has also grown significantly since then as compared with the early days of the COVID-19 Project.","与 COVID-19 项目初期相比，此后入住湖区酒吧和餐馆的游客人数也显着增加。",""
U,"The number of visitors who have checked into bars and restaurants in the area of the lake has also grown significantly since then as compared with the early days of the COVID-19 campaign.","与 COVID-19 活动初期相比，此后入住湖区酒吧和餐馆的游客人数也显着增加。",""
W,"The opening of this new pedestrian walkway on this most famous address is symbolic of a new beginning when a city and its people come together as one to read the novel coronavirus.","在这个最著名的地址开设这条新人行道象征着一个新的开始，一个城市和它的人民齐心协力阅读新型冠状病毒。","在这个最著名的地址开设这条新人行道象征着一个新的开始，一个城市和它的人民齐心协力「阅读【理解/了解】」新型冠状病毒。"
W,"The placement of this new pedestrian walkway on this most famous address is symbolic of a new beginning when a city and its people come together as one to read the novel coronavirus.","这条新的人行道位于这个最著名的地址，象征着一个新的开始，一个城市和它的人民齐心协力阅读新型冠状病毒。",""
W,"The inclusion of this new pedestrian walkway on this most famous address is symbolic of a new beginning when a city and its people come together as one to read the novel coronavirus.","这条新的人行道被纳入这个最著名的地址，象征着一个新的开始，一个城市和它的人民齐心协力阅读新型冠状病毒。",""
W,"The location of this new pedestrian walkway on this most famous address is symbolic of a new beginning when a city and its people come together as one to read the novel coronavirus.","这条新人行道位于这个最著名的地址上，象征着一个新的开始，一个城市和它的人民齐心协力阅读新型冠状病毒。",""
W,"The opening of this small pedestrian walkway on this most famous address is symbolic of a new beginning when a city and its people come together as one to read the novel coronavirus.","这个最著名地址上的这条小人行道的开通象征着一个新的开始，一个城市和它的人民齐心协力阅读新型冠状病毒。",""
W,"The opening of this beautiful pedestrian walkway on this most famous address is symbolic of a new beginning when a city and its people come together as one to read the novel coronavirus.","在这个最著名的地址，这条美丽的人行道的开通象征着一个新的开始，一个城市和它的人民齐心协力阅读新型冠状病毒。",""
W,"The opening of this covered pedestrian walkway on this most famous address is symbolic of a new beginning when a city and its people come together as one to read the novel coronavirus.","在这个最著名的地址，这条有盖人行道的开通象征着一个新的开始，一个城市和它的人民齐心协力阅读新型冠状病毒。",""
W,"The opening of this new public walkway on this most famous address is symbolic of a new beginning when a city and its people come together as one to read the novel coronavirus.","在这个最著名的地址开设这条新的公共人行道象征着一个新的开始，一个城市和它的人民齐心协力阅读新型冠状病毒。",""
W,"The opening of this new covered walkway on this most famous address is symbolic of a new beginning when a city and its people come together as one to read the novel coronavirus.","在这个最著名的地址上，这条新的有盖人行道的开通象征着一个新的开始，一个城市和它的人民齐心协力阅读新型冠状病毒。",""
W,"The opening of this new underground walkway on this most famous address is symbolic of a new beginning when a city and its people come together as one to read the novel coronavirus.","在这个最著名的地址开设这条新的地下人行道象征着一个新的开始，一个城市和它的人民齐心协力阅读新型冠状病毒。",""
W,"The opening of this new concrete walkway on this most famous address is symbolic of a new beginning when a city and its people come together as one to read the novel coronavirus.","在这个最著名的地址上，这条新的混凝土人行道的开通象征着一个新的开始，一个城市和它的人民齐心协力阅读新型冠状病毒。",""
W,"The opening of this new pedestrian bridge on this most famous address is symbolic of a new beginning when a city and its people come together as one to read the novel coronavirus.","这座在这个最著名地址上的新人行天桥的开通象征着一个新的开始，一个城市和它的人民齐心协力阅读新型冠状病毒。",""
W,"The opening of this new pedestrian zone on this most famous address is symbolic of a new beginning when a city and its people come together as one to read the novel coronavirus.","这个最著名地址的新步行区的开放象征着一个新的开始，一个城市和它的人民齐心协力阅读新型冠状病毒。",""
W,"The opening of this new pedestrian plaza on this most famous address is symbolic of a new beginning when a city and its people come together as one to read the novel coronavirus.","这个最著名的地址上的新步行广场的开放象征着一个新的开始，一个城市和它的人民齐心协力阅读新型冠状病毒。",""
W,"The opening of this new pedestrian walkway on this most recent address is symbolic of a new beginning when a city and its people come together as one to read the novel coronavirus.","这条新人行道在这个最新地址的开放象征着一个新的开始，一个城市和它的人民齐心协力阅读新型冠状病毒。",""
W,"The opening of this new pedestrian walkway on this most historic address is symbolic of a new beginning when a city and its people come together as one to read the novel coronavirus.","这条新人行道在这个最具历史意义的地址上的开通象征着一个新的开始，一个城市和它的人民齐心协力阅读新型冠状病毒。",""
W,"The opening of this new pedestrian walkway on this most central address is symbolic of a new beginning when a city and its people come together as one to read the novel coronavirus.","这条位于最中心地址的新人行道的开通象征着一个新的开始，一个城市和它的人民齐心协力阅读新型冠状病毒。",""
W,"The opening of this new pedestrian walkway on this most iconic address is symbolic of a new beginning when a city and its people come together as one to read the novel coronavirus.","在这个最具标志性的地址开设这条新人行道象征着一个新的开始，一个城市及其人民齐心协力应对新型冠状病毒。",""
W,"The opening of this new pedestrian walkway on this most current address is symbolic of a new beginning when a city and its people come together as one to read the novel coronavirus.","在这个最新地址上开通的这条新人行道象征着一个新的开始，一个城市和它的人民齐心协力阅读新型冠状病毒。",""
W,"The opening of this new pedestrian walkway on this most famous bridge is symbolic of a new beginning when a city and its people come together as one to read the novel coronavirus.","这座最著名的桥梁上这条新人行道的开通象征着一个新的开始，一个城市和它的人民齐心协力阅读新型冠状病毒。",""
W,"The opening of this new pedestrian walkway on this most famous day is symbolic of a new beginning when a city and its people come together as one to read the novel coronavirus.","在这个最著名的日子，这条新人行道的开通象征着一个新的开始，一个城市和它的人民齐心协力阅读新型冠状病毒。",""
W,"The opening of this new pedestrian walkway on this most famous spot is symbolic of a new beginning when a city and its people come together as one to read the novel coronavirus.","在这个最著名的地方，这条新人行道的开通象征着一个新的开始，一个城市和它的人民齐心协力阅读新型冠状病毒。",""
