Error category,Source sentence,Target sentence,Reference
N; U,"Beyond says customers will be served its rendition as a ramen topping, and in dishes such as spaghetti and meatballs, or bolognaise, and biscuits and cakes.","Beyond 表示，顾客将以拉面配料的形式享用它，并搭配意大利面条和肉丸、肉酱、饼干和蛋糕等菜肴。","「Beyond」 表示，顾客将以拉面配料的形式享用它【…】，并搭配意大利面条和肉丸、肉酱、饼干和蛋糕等菜肴。"
N,"Beyond says customers will be served its juice as a ramen topping, and in dishes such as spaghetti and meatballs, or bolognaise, and biscuits and cakes.","Beyond 表示，其果汁将作为拉面配料、意大利面条和肉丸、肉酱、饼干和蛋糕等菜肴供顾客享用。","「Beyond」 表示，其果汁将作为拉面配料、意大利面条和肉丸、肉酱、饼干和蛋糕等菜肴供顾客享用。"
N,"Beyond says customers will be served its sauce as a ramen topping, and in dishes such as spaghetti and meatballs, or bolognaise, and biscuits and cakes.","Beyond 表示，顾客将享用其酱汁作为拉面配料，以及意大利面和肉丸、肉酱、饼干和蛋糕等菜肴。",""
N,"Beyond says customers will be served its milk as a ramen topping, and in dishes such as spaghetti and meatballs, or bolognaise, and biscuits and cakes.","Beyond 表示，其牛奶将作为拉面配料、意大利面条和肉丸、肉酱、饼干和蛋糕等菜肴供顾客享用。",""
N,"Beyond says customers will be served its rendition as a ramen soup, and in dishes such as spaghetti and meatballs, or bolognaise, and biscuits and cakes.","Beyond 表示，顾客将以拉面汤的形式享用它的版本，并搭配意大利面条和肉丸、肉酱、饼干和蛋糕等菜肴。",""
N,"Beyond says customers will be served its rendition as a ramen meal, and in dishes such as spaghetti and meatballs, or bolognaise, and biscuits and cakes.","Beyond 表示，顾客将以拉面的形式享用它的表演，并搭配意大利面和肉丸、肉酱、饼干和蛋糕等菜肴。",""
L; N,"The high demand for Tecno and other Transsion brands in Kenya is a reflection of their international appeal in the larger African market.","肯尼亚对 Tecno 和其他 Transsion 品牌的高需求反映了它们在更大的非洲市场的国际吸引力。","「肯尼亚对 Tecno 和其他 Transsion 品牌【对德卡诺和其他肯尼亚传音品牌】」的高需求反映了它们在更大的非洲市场的国际吸引力。"
L; N,"The increased demand for Tecno and other Transsion brands in Kenya is a reflection of their international appeal in the larger African market.","肯尼亚对 Tecno 和其他 Transsion 品牌的需求增加反映了它们在更大的非洲市场的国际吸引力。",""
L; N,"The current demand for Tecno and other Transsion brands in Kenya is a reflection of their international appeal in the larger African market.","肯尼亚目前对 Tecno 和其他 Transsion 品牌的需求反映了它们在更大的非洲市场的国际吸引力。",""
L; N,"The high market for Tecno and other Transsion brands in Kenya is a reflection of their international appeal in the larger African market.","Tecno 和其他 Transsion 品牌在肯尼亚的高市场反映了它们在更大的非洲市场的国际吸引力。",""
L; N,"The high demand for Tecno and other Transsion brands in Kenya is a sign of their international appeal in the larger African market.","肯尼亚对 Tecno 和其他 Transsion 品牌的高需求表明它们在更大的非洲市场具有国际吸引力。",""
L; N,"The high demand for Tecno and other Transsion brands in Kenya is a part of their international appeal in the larger African market.","肯尼亚对 Tecno 和其他 Transsion 品牌的高需求是它们在更大的非洲市场的国际吸引力的一部分。",""
L; N,"The high demand for Tecno and other Transsion brands in Kenya is a factor of their international appeal in the larger African market.","肯尼亚对 Tecno 和其他 Transsion 品牌的高需求是它们在更大的非洲市场具有国际吸引力的一个因素。",""
L; N,"The high demand for Tecno and other Transsion brands in Kenya is a source of their international appeal in the larger African market.","肯尼亚对 Tecno 和其他 Transsion 品牌的高需求是它们在更大的非洲市场上具有国际吸引力的来源。",""
L; N,"The high demand for Tecno and other Transsion brands in Kenya is a recognition of their international appeal in the larger African market.","肯尼亚对 Tecno 和其他 Transsion 品牌的高需求是对它们在更大的非洲市场的国际吸引力的认可。",""
L; N,"The high demand for Tecno and other Transsion brands in Kenya is a reflection of their increased appeal in the larger African market.","肯尼亚对 Tecno 和其他 Transsion 品牌的高需求反映了它们在更大的非洲市场上的吸引力增加。",""
L; U,"The top science cities are those whose institutions collectively publish the most output in the 82 high-quality journals ranked by the Nature Index.","顶尖科学城市是那些在自然指数排名的 82 种高质量期刊中发表产出最多的机构。","顶尖科学城市是那些【其机构】在自然指数排名的 82 种高质量期刊中【集体】发表产出最多的「机构」【顶级科学城市是指其机构在自然指数排名的82种高质量期刊上集体发表最多的产出的城市】。"
W,"The top ranking cities are those whose institutions collectively publish the most output in the 82 high-quality journals ranked by the Nature Index.","排名靠前的城市是那些机构在自然指数排名的 82 种高质量期刊中集体发表论文最多的城市。","排名靠前的城市是那些机构在自然指数排名的 82 种高质量期刊中集体发表「论文」最多的城市。"
W,"The top ranked cities are those whose institutions collectively publish the most output in the 82 high-quality journals ranked by the Nature Index.","排名靠前的城市是那些机构在自然指数排名的 82 种高质量期刊中集体发表论文最多的城市。",""
W,"The top science universities are those whose institutions collectively publish the most output in the 82 high-quality journals ranked by the Nature Index.","一流的理科大学是那些机构在自然指数排名的 82 种高质量期刊中集体发表论文最多的大学。",""
W,"The top science publishers are those whose institutions collectively publish the most output in the 82 high-quality journals ranked by the Nature Index.","顶级科学出版商是那些其机构在自然指数排名的 82 种高质量期刊中集体发表最多成果的出版商。","顶级科学出版商是那些其机构在自然指数排名的 82 种高质量期刊中集体发表最多「成果」的出版商。"
L; U; W,"The top science leaders are those whose institutions collectively publish the most output in the 82 high-quality journals ranked by the Nature Index.","顶尖的科学领导者所在的机构在自然指数排名的 82 种高质量期刊中发表的成果最多。","顶尖的科学领导者「所在的机构」在自然指数排名的 82 种高质量期刊中【集体】发表的「成果」最多。"
L; W,"The top science economists are those whose institutions collectively publish the most output in the 82 high-quality journals ranked by the Nature Index.","顶尖的科学经济学家是那些所在机构在自然指数排名的 82 种高质量期刊上集体发表最多成果的人。","顶尖的科学经济学家是「那些所在机构」在自然指数排名的 82 种高质量期刊上集体发表最多「成果」的人。"
L; U,"The top science faculties are those whose institutions collectively publish the most output in the 82 high-quality journals ranked by the Nature Index.","顶尖的科学学院是那些在自然指数排名的 82 种高质量期刊中发表论文最多的机构。","顶尖的科学学院是那些【其机构】在自然指数排名的 82 种高质量期刊中【集体】发表论文最多的「机构」【学院】。"
U; W,"The top science cities are those whose scientists collectively publish the most output in the 82 high-quality journals ranked by the Nature Index.","顶尖科学城是指科学家在自然指数排名的 82 种高质量期刊上发表论文最多的城市。","顶尖科学城是指科学家在自然指数排名的 82 种高质量期刊上【集体】发表「论文」最多的城市。"
W,"The top science cities are those whose institutions annually publish the most output in the 82 high-quality journals ranked by the Nature Index.","顶尖科学城市是指其机构每年在自然指数排名的 82 种高质量期刊中发表论文最多的城市。","顶尖科学城市是指其机构每年在自然指数排名的 82 种高质量期刊中发表「论文」最多的城市。"
L; U,"The top science cities are those whose institutions together publish the most output in the 82 high-quality journals ranked by the Nature Index.","科学城市是指在自然指数排名的 82 种高质量期刊中发表论文最多的机构。","【…】科学城市是指【…】在自然指数排名的 82 种高质量期刊中【一起】发表论文最多的「机构」。"
U,"The top science cities are those whose institutions collectively publish the most output in the 82 high-quality journals ranked by the Innovation Index.","科学城是指在创新指数排名的 82 种优质期刊中，其机构集体发表产出最多的城市。","【顶尖】科学城是指在创新指数排名的 82 种优质期刊中，其机构集体发表产出最多的城市。"
L; U,"The top science cities are those whose institutions collectively publish the most output in the 82 high-quality journals ranked by the Nature Institute.","科学城是指在自然研究所排名的82种优质期刊中发表产出最多的机构。","【…】科学城是指【…】在自然研究所排名的82种优质期刊中【…】发表产出最多的「机构」。"
L; U; W,"The top science cities are those whose institutions collectively publish the most output in the 82 high-quality journals ranked by the Nature Magazine.","科学城是指在《自然》杂志排名的 82 种优质期刊中发表论文最多的机构。","【…】科学城是指【…】在《自然》杂志排名的 82 种优质期刊中【…】发表「论文」最多的「机构」。"
L,"He says the pandemic has been a shot of adrenaline for a time that to him had not yet really arrived.","他说，在一段时间内，大流行病就像一针肾上腺素，但对他来说还没有真正到来。","他说，「在一段时间内」，大流行病就像一针肾上腺素，但对他来说还没有真正到来。"
U; W,"He says the pandemic has been a shot of adrenaline for a technology that to him had not yet even arrived.","他说，对于一项对他来说还未到来的技术，这场大流行就像是一针肾上腺素。","他说，对于一项对他来说还未【实际】到来的技术，这场「大流行【病】」就像是一针肾上腺素。"
N,"This way, Chinese pig farmers have seen some recovery, allowing them to boost supply and ease prices, analysts at Rabobank wrote in a recent research paper.","Rabobank 的分析师在最近的一份研究论文中写道，这样一来，中国养猪户已经看到了一些复苏，使他们能够增加供应并降低价格。","「Rabobank」 的分析师在最近的一份研究论文中写道，这样一来，中国养猪户已经看到了一些复苏，使他们能够增加供应并降低价格。"
N,"This way, domestic pig farmers have seen some recovery, allowing them to boost supply and ease prices, analysts at Rabobank wrote in a recent research paper.","Rabobank 的分析师在最近的一份研究报告中写道，通过这种方式，国内养猪户已经看到了一些复苏，使他们能够增加供应并降低价格。",""
N,"This way, many pig farmers have seen some recovery, allowing them to boost supply and ease prices, analysts at Rabobank wrote in a recent research paper.","Rabobank 的分析师在最近的一份研究论文中写道，通过这种方式，许多养猪户已经看到了一些复苏，使他们能够增加供应并降低价格。",""
N,"This way, Chinese pig farmers have seen some improvement, allowing them to boost supply and ease prices, analysts at Rabobank wrote in a recent research paper.","Rabobank 的分析师在最近的一份研究报告中写道，通过这种方式，中国养猪户看到了一些改善，使他们能够增加供应并降低价格。",""
N,"This way, Chinese pig farmers have seen some competition, allowing them to boost supply and ease prices, analysts at Rabobank wrote in a recent research paper.","Rabobank 的分析师在最近的一份研究报告中写道，通过这种方式，中国养猪户看到了一些竞争，使他们能够增加供应并降低价格。",""
N; W,"This is the first time the smartphone brand took such a position, following the launch in 2014, according to BBC News.","据 BBC 新闻报道，这是该智能手机品牌自 2014 年推出以来首次担任此类职务。","据 「BBC」 新闻报道，这是该智能手机品牌自 2014 年推出以来「首次担任此类职务」。"
N,"This is the first time the smartphone brand took such a position, following the launch in 2014, according to NBC News.","据 NBC 新闻报道，这是自 2014 年推出以来，该智能手机品牌首次占据这样的位置。",""
W,"This is the first time the smartphone brand took such a position, following the launch in 2014, according to Fox News.","据福克斯新闻报道，这是该智能手机品牌自 2014 年推出以来首次担任此类职务。",""
N,"This is the first time the smartphone brand took such a position, following the launch in 2014, according to Sky News.","据 Sky News 报道，这是自 2014 年推出以来，该智能手机品牌首次占据这样的位置。",""
N,"This is the first time the smartphone brand took such a position, following the launch in 2014, according to Apple News.","据 Apple News 报道，这是该智能手机品牌继 2014 年推出之后，首次占据这样的位置。",""
W,"Jaguar Land Rover's sales recovery in China has brought strong sales for the second quarter of the british premium carmaker's fiscal year.","捷豹路虎在中国的销售复苏为这家英国高端汽车制造商财年第二季度带来了强劲的销售业绩。","捷豹路虎在中国的销售复苏为这家英国高端汽车制造商财年第二季度带来了强劲的「销售业绩【销量】」。"
N,"Businesses borrowing from banks will leap more than fivefold in 2020 compared to last year, according to reuters from the EY Item Club.","据 EY Item Club 的路透社报道，到 2020 年，企业从银行借款的数量将比去年增长五倍以上。","据 「EY Item Club」 的路透社报道，到 2020 年，企业从银行借款的数量将比去年增长五倍以上。"
N,"Businesses borrowing from banks will leap more than fivefold in 2015 compared to last year, according to reuters from the EY Item Club.","据 EY Item Club 的路透社报道，与去年相比，2015 年企业从银行借款的数量将增加五倍以上。",""
N,"Businesses borrowing from banks will leap more than fivefold in 2017 compared to last year, according to reuters from the EY Item Club.","据 EY Item Club 的路透社报道，与去年相比，2017 年企业从银行借款的数量将增加五倍以上。",""
N,"Businesses borrowing from banks will leap more than fivefold in 2014 compared to last year, according to reuters from the EY Item Club.","据 EY Item Club 的路透社报道，与去年相比，2014 年企业从银行借款的数量将增加五倍以上。",""
N,"Businesses borrowing from banks will leap more than fivefold in 2016 compared to last year, according to reuters from the EY Item Club.","据 EY Item Club 的路透社报道，与去年相比，2016 年企业从银行借款的数量将增加五倍以上。",""
N,"Businesses borrowing from banks will leap more than fivefold in 2013 compared to last year, according to reuters from the EY Item Club.","据 EY Item Club 的路透社报道，与去年相比，2013 年企业从银行借款的数量将增加五倍以上。",""
N,"Businesses borrowing from banks will leap more than fivefold in 2012 compared to last year, according to reuters from the EY Item Club.","据 EY Item Club 的路透社报道，与去年相比，2012 年企业从银行借款的数量将增加五倍以上。",""
N,"Businesses borrowing from banks will leap more than fivefold in 2011 compared to last year, according to reuters from the EY Item Club.","据 EY Item Club 的路透社报道，与去年相比，2011 年企业从银行借款的数量将增加五倍以上。",""
N,"Businesses borrowing from banks will leap more than fivefold in 2018 compared to last year, according to reuters from the EY Item Club.","据 EY Item Club 的路透社报道，与去年相比，2018 年企业从银行借款的数量将增加五倍以上。",""
N,"Businesses borrowing from banks will leap more than fivefold in 2010 compared to last year, according to reuters from the EY Item Club.","据 EY Item Club 的路透社报道，与去年相比，2010 年企业从银行借款的数量将增加五倍以上。",""
N,"Businesses borrowing from banks will leap more than fivefold in 2009 compared to last year, according to reuters from the EY Item Club.","据 EY Item Club 的路透社报道，与去年相比，2009 年企业从银行借款的数量将增加五倍以上。",""
N,"Businesses borrowing from banks will leap more than fivefold in 2020 compared to prior year, according to reuters from the EY Item Club.","据 EY Item Club 的路透社称，到 2020 年，企业从银行借款的数量将比上一年增长五倍以上。",""
N,"Businesses borrowing from banks will leap more than fivefold in 2020 compared to last year, according to reuters from the EY Item Report.","根据 EY Item Report 的路透社，到 2020 年，企业从银行借款将比去年增长五倍以上。",""
L; U,"In this way, a number of countries have stepped up vr marketing efforts to allow for the gradual recovery of their tourism industries.","就这样，一些国家加大了VR营销力度，以期让本国旅游业逐步复苏。","就这样，一些国家加大了「VR」营销力度，以期让「本国【它们的/其】」旅游业逐步复苏。"
L; U,"In this context, a number of countries have stepped up vr marketing efforts to allow for the gradual recovery of their tourism industries.","在此背景下，多个国家纷纷加大VR营销力度，以期本国旅游业逐步复苏。","在此背景下，多个国家纷纷加大「VR」营销力度，以期「本国」旅游业逐步复苏。"
L,"In this way, a number of countries have stepped up vr marketing efforts to allow for the economic recovery of their tourism industries.","通过这种方式，一些国家加大了虚拟现实营销力度，以促进本国旅游业的经济复苏。","通过这种方式，一些国家加大了虚拟现实营销力度，以促进「本国」旅游业的经济复苏。"
W,"As more and more people start to complete everyday errands from home, pharmacy is an important addition to the Amazon online store.","随着越来越多的人开始在家完成日常事务，药房成为亚马逊在线商店的重要补充。","随着越来越多的人开始在家完成日常事务，药房「成为【是】」亚马逊在线商店的重要补充。"
W,"As more and more Americans start to complete everyday errands from home, pharmacy is an important addition to the Amazon online store.","随着越来越多的美国人开始在家完成日常差事，药房成为亚马逊在线商店的重要补充。",""
W,"As more and more people start to complete everyday errands from home, pharmacy is an attractive addition to the Amazon online store.","随着越来越多的人开始在家完成日常事务，药房成为亚马逊在线商店的一个有吸引力的补充。",""
U,"In addition to the COVID-19 cases, investors were keeping a close eye on the upcoming election and what the change could mean for the markets.","除了 COVID-19 案件外，投资者还密切关注即将举行的选举以及这一变化对市场可能意味着什么。","除了 「COVID-19」 案件外，投资者还密切关注即将举行的选举以及这一变化对市场可能意味着什么。"
U,"In response to the COVID-19 cases, investors were keeping a close eye on the upcoming election and what the change could mean for the markets.","为了应对 COVID-19 案件，投资者密切关注即将举行的选举以及这一变化对市场可能意味着什么。",""
U,"In parallel to the COVID-19 cases, investors were keeping a close eye on the upcoming election and what the change could mean for the markets.","在出现 COVID-19 案件的同时，投资者也在密切关注即将举行的选举以及这一变化对市场可能意味着什么。",""
U,"In addition to the COVID-19 cases, investors were keeping a close eye on the next election and what the change could mean for the markets.","除了 COVID-19 案件外，投资者还密切关注下一次选举以及这一变化对市场可能意味着什么。",""
U,"In addition to the COVID-19 cases, investors were keeping a close eye on the new election and what the change could mean for the markets.","除了 COVID-19 案件外，投资者还密切关注新的选举以及这一变化对市场可能意味着什么。",""
U,"In addition to the COVID-19 cases, investors were keeping a close eye on the upcoming year and what the change could mean for the markets.","除了 COVID-19 案例外，投资者还密切关注来年以及这一变化对市场可能意味着什么。",""
U,"In addition to the COVID-19 cases, investors were keeping a close eye on the upcoming election and what the result could mean for the markets.","除了 COVID-19 案件外，投资者还密切关注即将举行的选举以及结果对市场可能意味着什么。",""
U,"In addition to the COVID-19 cases, investors were keeping a close eye on the upcoming election and what the outcome could mean for the markets.","除了 COVID-19 案件外，投资者还密切关注即将举行的选举以及结果对市场可能意味着什么。",""
W,"Borrowers who have not yet had a paid holiday can request from their landlord a pause in payments, that can take up to six months.","尚未享受带薪假期的借款人可以向房东申请暂停还款，这可能需要长达六个月的时间。","尚未「享受【拥有】」带薪假期的借款人可以向房东申请暂停还款，这可能需要长达六个月的时间。"
W,"Borrowers who have not yet had a paid holiday can request from their landlord a delay in payments, that can take up to six months.","尚未享受带薪假期的借款人可以要求房东延迟付款，最多可能需要六个月。",""
W,"Borrowers who have not yet had a paid holiday can request from their landlord a reduction in payments, that can take up to six months.","尚未享受带薪假期的借款人可以要求房东减少还款，最多可能需要六个月的时间。",""
W,"Borrowers who have not yet had a paid holiday can request from their landlord a change in payments, that can take up to six months.","尚未享受带薪假期的借款人可以要求房东更改付款方式，最多可能需要六个月的时间。",""
W,"Borrowers who have not yet had a paid holiday can request from their landlord a cut in payments, that can take up to six months.","尚未享受带薪假期的借款人可以要求房东减少还款，最多可能需要六个月的时间。",""
W,"Borrowers who have not yet had a paid holiday can request from their landlord a pause in payments, that can take up to 12 months.","尚未享受带薪假期的借款人可以向房东申请暂停还款，最长可能需要 12 个月。",""
W,"Borrowers who have not yet had a paid holiday can request from their landlord a pause in payments, that can take up to six weeks.","尚未享受带薪假期的借款人可以向房东申请暂停还款，最多可能需要六周时间。",""
W,"Borrowers who have not yet had a paid holiday can request from their landlord a pause in payments, that can take up to six days.","尚未享受带薪假期的借款人可以向房东申请暂停还款，最多可能需要六天时间。",""
U; W,"During the event, Terminus will press into service more than 150 robots, including patrol vehicles, welcome robots, guiding lights, and goods-delivering vehicles.","活动期间，特斯联将投放巡逻车、迎宾机器人、指路灯、送货车等150余台机器人。","活动期间，特斯联将「投放【临时征用】」【，包括】巡逻车、迎宾机器人、指路灯、送货车等150余台机器人。"
W,"During the year, Terminus will press into service more than 150 robots, including patrol vehicles, welcome robots, guiding lights, and goods-delivering vehicles.","年内，特斯联将投放150多台机器人，包括巡逻车、迎宾机器人、指路灯、送货车等。","年内，特斯联将「投放」150多台机器人，包括巡逻车、迎宾机器人、指路灯、送货车等。"
W,"During the project, Terminus will press into service more than 150 robots, including patrol vehicles, welcome robots, guiding lights, and goods-delivering vehicles.","项目期间，特斯联将投放150多台机器人，包括巡逻车、迎宾机器人、指路灯、送货车等。",""
W,"During the summer, Terminus will press into service more than 150 robots, including patrol vehicles, welcome robots, guiding lights, and goods-delivering vehicles.","暑假期间，特斯联将压入150多台机器人，包括巡逻车、迎宾机器人、指路灯、送货车等。","暑假期间，特斯联将「压入」150多台机器人，包括巡逻车、迎宾机器人、指路灯、送货车等。"
N; W,"During the season, Terminus will press into service more than 150 robots, including patrol vehicles, welcome robots, guiding lights, and goods-delivering vehicles.","赛季期间，总站将投入使用150多台机器人，包括巡逻车、迎宾机器人、指路灯、送货车等。","赛季期间，「总站」将「投入使用」150多台机器人，包括巡逻车、迎宾机器人、指路灯、送货车等。"
U; W,"During the construction, Terminus will press into service more than 150 robots, including patrol vehicles, welcome robots, guiding lights, and goods-delivering vehicles.","建设期间，特斯联将压入巡逻车、迎宾机器人、指路灯、送货车等150余台机器人。",""
U; W,"During the operation, Terminus will press into service more than 150 robots, including patrol vehicles, welcome robots, guiding lights, and goods-delivering vehicles.","运营期间，特斯联将压入巡逻车、迎宾机器人、指路灯、送货车等150余台机器人。",""
N; W,"During the day, Terminus will press into service more than 150 robots, including patrol vehicles, welcome robots, guiding lights, and goods-delivering vehicles.","白天，总站将投入使用150多台机器人，包括巡逻车、迎宾机器人、指路灯、送货车等。",""
W,"During the festival, Terminus will press into service more than 150 robots, including patrol vehicles, welcome robots, guiding lights, and goods-delivering vehicles.","节日期间，特斯联将投放150多台机器人，包括巡逻车、迎宾机器人、指路灯、送货车等。",""
W,"During the campaign, Terminus will press into service more than 150 robots, including patrol vehicles, welcome robots, guiding lights, and goods-delivering vehicles.","活动期间，特斯联将投放150多台机器人，包括巡逻车、迎宾机器人、指路灯、送货车等。",""
W,"During the event, Terminus will press into action more than 150 robots, including patrol vehicles, welcome robots, guiding lights, and goods-delivering vehicles.","活动期间，特斯联将派出150多台机器人，包括巡逻车、迎宾机器人、指路灯、送货车等。",""
W,"During the event, Terminus will press into operation more than 150 robots, including patrol vehicles, welcome robots, guiding lights, and goods-delivering vehicles.","活动期间，特斯联将投放150多台机器人，包括巡逻车、迎宾机器人、指路灯、送货车等。",""
W,"During the event, Terminus will press into place more than 150 robots, including patrol vehicles, welcome robots, guiding lights, and goods-delivering vehicles.","活动期间，特斯联将投放150余台机器人，包括巡逻车、迎宾机器人、指路灯、送货车等。",""
N,"During the event, Terminus will press into orbit more than 150 robots, including patrol vehicles, welcome robots, guiding lights, and goods-delivering vehicles.","活动期间，总站将把150多台机器人送入轨道，包括巡逻车、迎宾机器人、指路灯、运货车等。",""
W,"During the event, Terminus will press into service more than 300 robots, including patrol vehicles, welcome robots, guiding lights, and goods-delivering vehicles.","活动期间，特斯联将投放300多台机器人，包括巡逻车、迎宾机器人、指路灯、送货车等。",""
W,"During the event, Terminus will press into service more than 500 robots, including patrol vehicles, welcome robots, guiding lights, and goods-delivering vehicles.","活动期间，特斯联将投放500多台机器人，包括巡逻车、迎宾机器人、指路灯、送货车等。",""
W,"During the event, Terminus will press into service more than 400 robots, including patrol vehicles, welcome robots, guiding lights, and goods-delivering vehicles.","活动期间，特斯联将投放400多台机器人，包括巡逻车、迎宾机器人、指路灯、送货车等。",""
W,"During the event, Terminus will press into service more than 50 robots, including patrol vehicles, welcome robots, guiding lights, and goods-delivering vehicles.","活动期间，特斯联将投放50多台机器人，包括巡逻车、迎宾机器人、指路灯、送货车等。",""
W,"During the event, Terminus will press into service more than 600 robots, including patrol vehicles, welcome robots, guiding lights, and goods-delivering vehicles.","活动期间，特斯联将投放600多台机器人，包括巡逻车、迎宾机器人、指路灯、送货车等。",""
W,"During the event, Terminus will press into service more than 40 robots, including patrol vehicles, welcome robots, guiding lights, and goods-delivering vehicles.","活动期间，特斯联将投放40余台机器人，包括巡逻车、迎宾机器人、指路灯、送货车等。",""
N; U; W,"During the event, Terminus will press into service more than 150 vehicles, including patrol vehicles, welcome robots, guiding lights, and goods-delivering vehicles.","活动期间，总站将压入巡逻车、迎宾机器人、指路灯、送货车等150余辆车辆。","活动期间，「总站」「将压入」巡逻车、【包括】迎宾机器人、指路灯、送货车等150余辆车辆。"
W,"During the event, Terminus will press into service more than 150 robots, including transport vehicles, welcome robots, guiding lights, and goods-delivering vehicles.","活动期间，特斯联将投放150多台机器人，包括运输车、迎宾机器人、指路灯、送货车等。",""
W,"During the event, Terminus will press into service more than 150 robots, including support vehicles, welcome robots, guiding lights, and goods-delivering vehicles.","活动期间，特斯联将投放150多台机器人，包括保障车、迎宾机器人、指路灯、送货车等。",""
W,"During the event, Terminus will press into service more than 150 robots, including delivery vehicles, welcome robots, guiding lights, and goods-delivering vehicles.","活动期间，特斯联将投放150多台机器人，包括送货车、迎宾机器人、指路灯、送货车等。",""
W,"During the event, Terminus will press into service more than 150 robots, including transportation vehicles, welcome robots, guiding lights, and goods-delivering vehicles.","活动期间，特斯联将投放150多台机器人，包括运输车、迎宾机器人、指路灯、送货车等。",""
W,"During the event, Terminus will press into service more than 150 robots, including maintenance vehicles, welcome robots, guiding lights, and goods-delivering vehicles.","活动期间，特斯联将投放150多台机器人，包括维修车、迎宾机器人、指路灯、送货车等。",""
U; W,"During the event, Terminus will press into service more than 150 robots, including patrol robots, welcome robots, guiding lights, and goods-delivering vehicles.","活动期间，特斯联将压入巡逻机器人、迎宾机器人、指路灯、送货车等150余台机器人。","活动期间，特斯联将「压入」巡逻机器人、【包括】迎宾机器人、指路灯、送货车等150余台机器人。"
W,"During the event, Terminus will press into service more than 150 robots, including patrol vehicles, guide robots, guiding lights, and goods-delivering vehicles.","活动期间，特斯联将投放150多台机器人，包括巡逻车、导引机器人、指路灯、送货车等。",""
U; W,"During the event, Terminus will press into service more than 150 robots, including patrol vehicles, welcome carriers, guiding lights, and goods-delivering vehicles.","活动期间，特斯联将压入巡逻车、迎宾车、指路灯、送货车等150余台机器人。",""
U; W,"During the event, Terminus will press into service more than 150 robots, including patrol vehicles, welcome robots, guiding robots, and goods-delivering vehicles.","活动期间，特斯联将压入巡逻车、迎宾机器人、引导机器人、送货车等150余台机器人。",""
U; W,"During the event, Terminus will press into service more than 150 robots, including patrol vehicles, welcome robots, guiding vehicles, and goods-delivering vehicles.","活动期间，特斯联将压入巡逻车、迎宾机器人、引导车、送货车等150余台机器人。",""
U; W,"During the event, Terminus will press into service more than 150 robots, including patrol vehicles, welcome robots, guiding lights, and goods-delivering robots.","活动期间，特斯联将压入巡逻车、迎宾机器人、指路灯、送货机器人等150余台机器人。",""
W,"During the event, Terminus will press into service more than 150 robots, including patrol vehicles, welcome robots, guiding lights, and goods-delivering machines.","活动期间，特斯联将投放150多台机器人，包括巡逻车、迎宾机器人、指路灯、送货机等。",""
U,"The state has moved to cut taxes, support wages and offer jobs to women in an effort to keep the economy going.","该州已采取措施减税、支持工资并为女性提供就业机会，以保持经济发展。","该州已采取措施减税、支持工资并为女性提供就业机会，以【努力】保持经济发展。"
U,"The administration has moved to cut taxes, support wages and offer jobs to women in an effort to keep the economy going.","政府已采取措施减税、支持工资并为女性提供就业机会，以保持经济发展。",""
U,"The government has moved to cut taxes, support schools and offer jobs to women in an effort to keep the economy going.","政府已采取措施减税、支持学校并为妇女提供就业机会，以保持经济发展。",""
U,"The government has moved to cut taxes, support wages and offer jobs to residents in an effort to keep the economy going.","政府已采取措施减税、支持工资并为居民提供就业机会，以保持经济发展。",""
U,"The government has moved to cut taxes, support wages and offer jobs to farmers in an effort to keep the economy going.","政府已采取措施减税、支持工资并为农民提供就业机会，以保持经济发展。",""
L,"We have always been careful that we keep these measures under constant review so they do not have to be in place for any longer than is necessary.","我们一直小心翼翼地不断审查这些措施，以免它们的实施时间超过必要的时间。","我们一直小心翼翼地不断审查这些措施，「以免它们的实施时间超过必要的时间」。"
N,"House prices rose at their fastest rate for five weeks in October as buyers raced to the next year's stamp duty deadline, the Nationwide has said.","Nationwide 表示，随着买家竞相赶到明年的印花税截止日期，10 月份房价以五周以来最快的速度上涨。","「Nationwide」 表示，随着买家竞相赶到明年的印花税截止日期，10 月份房价以五周以来最快的速度上涨。"
N; U,"House prices rose at their fastest rate for five weeks in October as buyers raced to the next quarter's stamp duty deadline, the Nationwide has said.","Nationwide 表示，随着买家赶到下一季度的印花税截止日期，10 月份房价以五周以来最快的速度上涨。","「Nationwide」 表示，随着买家【竞相】赶到下一季度的印花税截止日期，10 月份房价以五周以来最快的速度上涨。"
N; U,"House prices rose at their fastest rate for five weeks in October as buyers raced to the next year's fire duty deadline, the Nationwide has said.","Nationwide 表示，随着买家赶到明年的消防税截止日期，10 月份房价以五周以来最快的速度上涨。",""
N,"House prices rose at their fastest rate for five weeks in October as buyers raced to the next year's stamp sale deadline, the Nationwide has said.","Nationwide 表示，随着买家竞相赶到明年的邮票销售截止日期，10 月份房价以五周以来最快的速度上涨。",""
N; W,"House prices rose at their fastest rate for five weeks in October as buyers raced to the next year's stamp payment deadline, the Nationwide has said.","Nationwide 表示，随着买家竞相赶到明年的印花税付款截止日期，10 月份房价以五周以来最快的速度上涨。","「Nationwide」 表示，随着买家竞相赶到明年的「印花税」付款截止日期，10 月份房价以五周以来最快的速度上涨。"
