Error category,Source sentence,Target sentence,Reference
W,"The rapid growth of artificial intelligence presents an opportunity for Africa to seek solutions to some of its most pressing problems, such as information security, healthcare and social services.","人工智能的快速发展为非洲提供了寻求解决其一些最紧迫问题的机会，例如信息安全、医疗保健和社会服务。","人工智能的快速发展为非洲提供了寻求「解决其一些最紧迫问题【的方法/其一些最紧迫问题的解决方法】」的机会，例如信息安全、医疗保健和社会服务。"
L,"AI is considered a combination of principles that allow machines to adopt humanlike intelligence to sense and understand their environments, and consequently take specific actions to fulfill a particular task.","人工智能被认为是多种原则的结合，这些原则允许机器采用类人智能来感知和理解其环境，并因此采取特定行动来完成特定任务。","人工智能被认为是多种原则的结合，「这些原则」允许机器采用类人智能来感知和理解其环境，并因此采取特定行动来完成特定任务。"
W,"Plans for Africa to improve its energy sector and connect more households and enterprises to power supplies are gathering steam with the release of a report that envisages a new market.","随着一份设想新市场的报告的发布，非洲改善其能源部门并将更多家庭和企业连接到电力供应的计划正在酝酿之中。","随着一份设想新市场的报告的发布，非洲改善其能源部门并将更多家庭和企业「连接到电力供应【与电力供应联系起来】」的计划正在「酝酿之中【聚集能量】」。"
O; W,"Projects for Africa to improve its energy sector and connect more households and enterprises to power supplies are gathering steam with the release of a report that envisages a new market.","随着一份设想新市场的报告的发布，非洲旨在改善其能源部门并使更多家庭和企业接入电力供应的项目正在加速推进。","随着一份设想新市场的报告的发布，非洲「旨在」改善其能源部门并使更多家庭和企业「接入电力供应」的项目正在「加速推进」。"
W,"Plans for Africa to improve its energy security and connect more households and enterprises to power supplies are gathering steam with the release of a report that envisages a new market.","随着一份设想新市场的报告的发布，非洲改善能源安全和让更多家庭和企业接入电力供应的计划正在加速推进。",""
W,"Plans for Africa to improve its energy infrastructure and connect more households and enterprises to power supplies are gathering steam with the release of a report that envisages a new market.","随着一份设想新市场的报告的发布，非洲改善其能源基础设施并使更多家庭和企业接入电力供应的计划正在加速推进。",""
W,"Plans for Africa to improve its energy sector and connect more households and enterprises to power plants are gathering steam with the release of a report that envisages a new market.","随着一份设想新市场的报告的发布，非洲改善其能源部门并将更多家庭和企业连接到发电厂的计划正在加速推进。",""
W,"Plans for Africa to improve its energy sector and connect more households and enterprises to power grid are gathering steam with the release of a report that envisages a new market.","随着一份设想新市场的报告的发布，非洲改善其能源部门并将更多家庭和企业接入电网的计划正在加速推进。",""
W,"Plans for Africa to improve its energy sector and connect more households and enterprises to power sources are gathering steam with the release of a report that envisages a new market.","随着一份设想新市场的报告的发布，非洲改善其能源部门并将更多家庭和企业连接到电源的计划正在加速进行。",""
W,"Plans for Africa to improve its energy sector and connect more households and enterprises to power networks are gathering steam with the release of a report that envisages a new market.","随着一份设想新市场的报告的发布，非洲改善其能源部门并将更多家庭和企业连接到电力网络的计划正在酝酿之中。",""
W,"Plans for Africa to improve its energy sector and connect more households and enterprises to power supplies are gathering steam with the development of a report that envisages a new market.","随着一份设想新市场的报告的制定，非洲改善其能源部门并为更多家庭和企业连接电力供应的计划正在加速推进。",""
W,"Plans for Africa to improve its energy sector and connect more households and enterprises to power supplies are gathering steam with the preparation of a report that envisages a new market.","随着一份设想新市场的报告的准备，非洲改善其能源部门并使更多家庭和企业接入电力供应的计划正在加速推进。",""
W,"Plans for Africa to improve its energy sector and connect more households and enterprises to power supplies are gathering steam with the release of a plan that envisages a new market.","随着一项设想新市场的计划的发布，非洲改善其能源部门并将更多家庭和企业连接到电力供应的计划正在加速推进。",""
W,"Plans for Africa to improve its energy sector and connect more households and enterprises to power supplies are gathering steam with the release of a study that envisages a new market.","随着一项设想新市场的研究的发布，非洲改善其能源部门并为更多家庭和企业连接电力供应的计划正在加速推进。",""
W,"Plans for Africa to improve its energy sector and connect more households and enterprises to power supplies are gathering steam with the release of a paper that envisages a new market.","随着一份设想新市场的文件的发布，非洲改善其能源部门并为更多家庭和企业连接电力供应的计划正在加速推进。",""
W,"Plans for Africa to improve its energy sector and connect more households and enterprises to power supplies are gathering steam with the release of a law that envisages a new market.","随着一项设想新市场的法律的发布，非洲改善其能源部门并将更多家庭和企业连接到电力供应的计划正在加速进行。",""
W,"Plans for Africa to improve its energy sector and connect more households and enterprises to power supplies are gathering steam with the release of a strategy that envisages a new market.","随着一项设想新市场的战略的发布，非洲改善其能源部门并将更多家庭和企业连接到电力供应的计划正在加速推进。",""
W,"Plans for Africa to improve its energy sector and connect more households and enterprises to power supplies are gathering steam with the release of a bill that envisages a new market.","随着一项设想新市场的法案的发布，非洲改善其能源部门并将更多家庭和企业连接到电力供应的计划正在加速进行。",""
W,"Plans for Africa to improve its energy sector and connect more households and enterprises to power supplies are gathering steam with the release of a report that envisages a global market.","随着一份设想全球市场的报告的发布，非洲改善其能源部门并使更多家庭和企业接入电力供应的计划正在加速推进。",""
W,"Plans for Africa to improve its energy sector and connect more households and enterprises to power supplies are gathering steam with the release of a report that envisages a green market.","随着一份设想绿色市场的报告的发布，非洲改善其能源部门并将更多家庭和企业连接到电力供应的计划正在加速进行。",""
W,"Plans for Africa to improve its energy sector and connect more households and enterprises to power supplies are gathering steam with the release of a report that envisages a single market.","随着一份设想单一市场的报告的发布，非洲改善其能源部门并为更多家庭和企业连接电力供应的计划正在加速推进。",""
W,"Plans for Africa to improve its energy sector and connect more households and enterprises to power supplies are gathering steam with the release of a report that envisages a competitive market.","随着一份设想竞争激烈的市场的报告的发布，非洲改善其能源部门并将更多家庭和企业连接到电力供应的计划正在酝酿之中。",""
W,"Plans for Africa to improve its energy sector and connect more households and enterprises to power supplies are gathering steam with the release of a report that envisages a common market.","随着一份设想共同市场的报告的发布，非洲改善其能源部门并使更多家庭和企业接入电力供应的计划正在加速推进。",""
W,"Plans for Africa to improve its energy sector and connect more households and enterprises to power supplies are gathering steam with the release of a report that envisages a new strategy.","随着一份设想新战略的报告的发布，非洲改善其能源部门并使更多家庭和企业接入电力供应的计划正在加速推进。",""
W,"Plans for Africa to improve its energy sector and connect more households and enterprises to power supplies are gathering steam with the release of a report that envisages a new decade.","随着一份展望新十年的报告的发布，非洲改善其能源部门并为更多家庭和企业提供电力供应的计划正在酝酿之中。","随着一份展望新十年的报告的发布，非洲改善其能源部门并为更多家庭和企业「提供」电力供应的计划正在「酝酿之中」。"
W,"Plans for Africa to improve its energy sector and connect more households and enterprises to power supplies are gathering steam with the release of a report that envisages a new economy.","随着一份设想新经济的报告的发布，非洲改善其能源部门并为更多家庭和企业提供电力供应的计划正在加速推进。",""
W,"Plans for Africa to improve its energy sector and connect more households and enterprises to power supplies are gathering steam with the release of a report that envisages a new policy.","随着一份设想新政策的报告的发布，非洲改善其能源部门并为更多家庭和企业连接电力供应的计划正在加速推进。",""
W,"Plans for Africa to improve its energy sector and connect more households and enterprises to power supplies are gathering steam with the release of a report that envisages a new infrastructure.","随着一份设想新基础设施的报告的发布，非洲改善其能源部门并为更多家庭和企业连接电力供应的计划正在加速推进。",""
W,"Plans for Africa to improve its energy sector and connect more households and enterprises to power supplies are gathering steam with the release of a report that envisages a new generation.","随着一份设想新一代的报告的发布，非洲改善其能源部门并为更多家庭和企业连接电力供应的计划正在加速推进。",""
W,"Plans for Africa to improve its energy sector and connect more households and enterprises to power supplies are gathering steam with the release of a report that envisages a new agenda.","随着一份设想新议程的报告的发布，非洲改善其能源部门并为更多家庭和企业连接电力供应的计划正在加速推进。",""
W,"Plans for Africa to improve its energy sector and connect more households and enterprises to power supplies are gathering steam with the release of a report that envisages a new plan.","随着一份设想新计划的报告的发布，非洲改善其能源部门并为更多家庭和企业连接电力供应的计划正在加速推进。",""
W,"The lockdown, which begins on Thursday, calls for non-essential shops to close, and to work from home if required, and most sporting and leisure facilities to be closed.","周四开始的封锁要求关闭非必需品商店，并在需要时在家工作，并关闭大多数体育和休闲设施。","周四开始的封锁要求关闭非必需品商店，并「在需要时【如果需要】」在家工作，并关闭大多数体育和休闲设施。"
W,"The lockdown, which begins on Thursday, calls for non-essential workers to close, and to work from home if required, and most sporting and leisure facilities to be closed.","封锁从周四开始，要求非必要工作人员关闭，并在需要时在家工作，并关闭大多数体育和休闲设施。",""
W,"The lockdown, which begins on Thursday, calls for non-essential personnel to close, and to work from home if required, and most sporting and leisure facilities to be closed.","封锁从周四开始，要求非必要人员关闭，并在需要时在家工作，并关闭大多数体育和休闲设施。",""
W,"The lockdown, which begins on Thursday, calls for non-essential employees to close, and to work from home if required, and most sporting and leisure facilities to be closed.","封锁于周四开始，要求非必要员工关闭，并在需要时在家工作，并关闭大多数体育和休闲设施。",""
U,"New Zealand's election will hardly change the historical course of the country's history with China despite some challenging moments during the election, analysts said ahead of the election on Saturday.","分析人士在周六的选举前表示，尽管在选举期间遇到了一些具有挑战性的时刻，但新西兰的选举几乎不会改变该国与中国的历史进程。","分析人士在周六的选举前表示，尽管在选举期间遇到了一些具有挑战性的时刻，但新西兰的选举几乎不会改变该国与中国【历史】的历史进程。"
W,"Greg Abbott's order limiting ballot drop boxes to one per county, creating more uncertainty into the battle over mail-in voting in the state.","格雷格·阿博特 (Greg Abbott) 的命令将选票投递箱限制在每个县一个，这给该州邮寄投票的斗争带来了更多不确定性。","格雷格·阿博特 (Greg Abbott) 的命令将选票投递箱限制在每个县一个，这给该州邮寄投票的斗争「带来【创造】」了更多不确定性。"
W,"Governor Abbott's order limiting ballot drop boxes to one per county, creating more uncertainty into the battle over mail-in voting in the state.","州长阿博特下令限制每个县只能使用一个投票箱，这给该州邮寄投票的斗争带来了更多不确定性。",""
W,"Greg Abbott's decision limiting ballot drop boxes to one per county, creating more uncertainty into the battle over mail-in voting in the state.","格雷格·阿博特 (Greg Abbott) 决定将每个县的投票箱限制在一个，这给该州邮寄投票的斗争带来了更多不确定性。",""
W,"Greg Abbott's order limiting ballot drop votes to one per county, creating more uncertainty into the battle over mail-in voting in the state.","格雷格·阿博特 (Greg Abbott) 的命令将选票限制为每个县只能投一票，这给该州邮寄投票的斗争带来了更多不确定性。",""
W,"Greg Abbott's order limiting ballot drop boxes to one per ballot, creating more uncertainty into the battle over mail-in voting in the state.","格雷格·阿博特 (Greg Abbott) 的命令将选票投递箱限制为每张选票只能使用一个，这给该州邮寄投票的斗争带来了更多不确定性。",""
W,"Greg Abbott's order limiting ballot drop boxes to one per household, creating more uncertainty into the battle over mail-in voting in the state.","格雷格·阿博特 (Greg Abbott) 的命令将选票投递箱限制在每户一个，这给该州邮寄投票的斗争带来了更多不确定性。",""
W,"Greg Abbott's order limiting ballot drop boxes to one per state, creating more uncertainty into the battle over mail-in voting in the state.","格雷格·阿博特 (Greg Abbott) 的命令将每个州的投票箱限制在一个，这给该州邮寄投票的斗争带来了更多不确定性。",""
W,"Greg Abbott's order limiting ballot drop boxes to one per person, creating more uncertainty into the battle over mail-in voting in the state.","格雷格·阿博特 (Greg Abbott) 的命令将选票投递箱限制在每人一个，这给该州邮寄投票的斗争带来了更多不确定性。",""
W,"Greg Abbott's order limiting ballot drop boxes to one per county, creating more uncertainty into the battle over mail-in voting in the district.","格雷格·阿博特 (Greg Abbott) 的命令将选票投递箱限制在每个县一个，这给该地区邮寄投票的斗争带来了更多不确定性。",""
W,"Greg Abbott's order limiting ballot drop boxes to one per county, creating more uncertainty into the battle over mail-in voting in the region.","格雷格·阿博特 (Greg Abbott) 的命令将选票投递箱限制在每个县一个，这给该地区邮寄投票的斗争带来了更多不确定性。",""
L,"Trump extended the invitation on Thursday morning to the Michigan lawmakers by becoming the state senate's Republican majority leader, the person familiar said.","知情人士说，周四上午，特朗普成为州参议院共和党多数党领袖，向密歇根州议员发出了邀请。","知情人士说，周四上午，特朗普【通过】成为州参议院共和党多数党领袖，向密歇根州议员发出了邀请。"
L; U,"Trump extended the invitation on Thursday morning to the Michigan lawmakers by becoming the state senate's Republican majority leader, the word familiar said.","周四上午，特朗普成为州参议院共和党多数党领袖，向密歇根州议员发出了邀请。","【…】周四上午，特朗普【…】成为州参议院共和党多数党领袖，向密歇根州议员发出了邀请。"
O; U,"Even as hope of reaching survivors began to fade, rescuers pulled a young girl out alive from the rubble of a collapsed church building on Tuesday, four days after the devastating earthquake.","周二，即毁灭性地震发生四天后，救援人员救出幸存者的希望开始渺茫，但救援人员还是从一座倒塌的教堂建筑的废墟中救出了一名年轻女孩。","周二，即毁灭性地震发生四天后，【即使/在】「救援人员」救出幸存者的希望开始渺茫【时】，「但」救援人员还是从一座倒塌的教堂建筑的废墟中【活着】救出了一名年轻女孩。"
U,"Just as hope of reaching survivors began to fade, rescuers pulled a young girl out alive from the rubble of a collapsed church building on Tuesday, four days after the devastating earthquake.","就在救助幸存者的希望开始消退之际，周二，也就是毁灭性地震发生四天后，救援人员将一名年轻女孩从一座倒塌的教堂建筑的废墟中救了出来。",""
L,"Even as hope of reaching survivors began to fade, rescuers pulled a small girl out alive from the rubble of a collapsed church building on Tuesday, four days after the devastating earthquake.","就在救助幸存者的希望开始消退之际，救援人员在毁灭性地震发生四天后的周二，从一座倒塌的教堂建筑的废墟中救出了一名活着的小女孩。","就在救助幸存者的希望开始消退之际，救援人员在毁灭性地震发生四天后的周二，从一座倒塌的教堂建筑的废墟中【活着】救出了一名「活着的」小女孩。"
U,"Even as hope of reaching survivors began to fade, rescuers pulled a young woman out alive from the rubble of a collapsed church building on Tuesday, four days after the devastating earthquake.","就在救助幸存者的希望开始消退之际，周二，也就是毁灭性地震发生四天后，救援人员从一座倒塌的教堂建筑的废墟中救出了一名年轻女子。",""
U,"Even as hope of reaching survivors began to fade, rescuers pulled a young priest out alive from the rubble of a collapsed church building on Tuesday, four days after the devastating earthquake.","就在救助幸存者的希望开始消退之际，救援人员在周二，也就是毁灭性地震发生四天后，将一名年轻的牧师从一座倒塌的教堂建筑的废墟中救了出来。",""
U,"Even as hope of reaching survivors began to fade, rescuers pulled a young girl out alive from the roof of a collapsed church building on Tuesday, four days after the devastating earthquake.","就在救助幸存者的希望开始消退之际，周二，也就是毁灭性地震发生四天后，救援人员将一名年轻女孩从倒塌的教堂屋顶上救了出来。",""
O; U,"Even as hope of reaching survivors began to fade, rescuers pulled a young girl out alive from the rubble of a nearby church building on Tuesday, four days after the devastating earthquake.","周二，即毁灭性地震发生四天后，救援人员救出幸存者的希望开始渺茫，但救援人员还是从附近一座教堂的废墟中救出了一名年轻女孩。",""
O; U,"Even as hope of reaching survivors began to fade, rescuers pulled a young girl out alive from the rubble of a local church building on Tuesday, four days after the devastating earthquake.","周二，即毁灭性地震发生四天后，救援人员救出幸存者的希望开始渺茫，但救援人员还是从当地一座教堂的废墟中救出了一名年轻女孩。",""
O; U,"Even as hope of reaching survivors began to fade, rescuers pulled a young girl out alive from the rubble of a large church building on Tuesday, four days after the devastating earthquake.","周二，在毁灭性地震发生四天后，救援人员救出幸存者的希望开始渺茫，但救援人员还是从一座大型教堂建筑的废墟中救出了一名年轻女孩。",""
U,"Even as hope of reaching survivors began to fade, rescuers pulled a young girl out alive from the rubble of a small church building on Tuesday, four days after the devastating earthquake.","就在救助幸存者的希望开始消退之际，周二，也就是毁灭性地震发生四天后，救援人员从一座小教堂的废墟中救出了一名年轻女孩。",""
U,"Even as hope of reaching survivors began to fade, rescuers pulled a young girl out alive from the rubble of a collapsed government building on Tuesday, four days after the devastating earthquake.","就在救助幸存者的希望开始消退之际，周二，也就是毁灭性地震发生四天后，救援人员从一座倒塌的政府大楼的废墟中救出了一名年轻女孩。",""
U,"Even as hope of reaching survivors began to fade, rescuers pulled a young girl out alive from the rubble of a collapsed church church on Tuesday, four days after the devastating earthquake.","就在救助幸存者的希望开始消退之际，周二，也就是毁灭性地震发生四天后，救援人员从一座倒塌的教堂的废墟中救出了一名年轻女孩。",""
U,"Even as hope of reaching survivors began to fade, rescuers pulled a young girl out alive from the rubble of a collapsed church roof on Tuesday, four days after the devastating earthquake.","就在救助幸存者的希望开始消退之际，救援人员在毁灭性地震发生四天后的周二，将一名年轻女孩从倒塌的教堂屋顶的废墟中救了出来。",""
U,"Even as hope of reaching survivors began to fade, rescuers pulled a young girl out alive from the rubble of a collapsed church basement on Tuesday, four days after the devastating earthquake.","就在救助幸存者的希望开始消退之际，救援人员在毁灭性地震发生四天后的周二，将一名年轻女孩从倒塌的教堂地下室的废墟中救了出来。",""
U,"Even as hope of reaching survivors began to fade, rescuers pulled a young girl out alive from the rubble of a collapsed church building on Sunday, four days after the devastating earthquake.","就在救助幸存者的希望开始消退之际，周日，也就是毁灭性地震发生四天后，救援人员从一座倒塌的教堂建筑的废墟中救出了一名年轻女孩。",""
U,"Even as hope of reaching survivors began to fade, rescuers pulled a young girl out alive from the rubble of a collapsed church building on Saturday, four days after the devastating earthquake.","就在救助幸存者的希望开始消退之际，周六，也就是毁灭性地震发生四天后，救援人员从一座倒塌的教堂建筑的废墟中救出了一名年轻女孩。",""
U,"Even as hope of reaching survivors began to fade, rescuers pulled a young girl out alive from the rubble of a collapsed church building on Friday, four days after the devastating earthquake.","就在救助幸存者的希望开始消退之际，救援人员在毁灭性地震发生四天后的周五，从一座倒塌的教堂建筑的废墟中救出了一名年轻女孩。",""
U,"Even as hope of reaching survivors began to fade, rescuers pulled a young girl out alive from the rubble of a collapsed church building on Wednesday, four days after the devastating earthquake.","就在救助幸存者的希望开始消退之际，救援人员于周三，也就是毁灭性地震发生四天后，从一座倒塌的教堂建筑的废墟中救出了一名年轻女孩。",""
U,"Even as hope of reaching survivors began to fade, rescuers pulled a young girl out alive from the rubble of a collapsed church building on Thursday, four days after the devastating earthquake.","就在救助幸存者的希望开始消退之际，救援人员于星期四，也就是毁灭性地震发生四天后，从一座倒塌的教堂建筑的废墟中救出了一名年轻女孩。",""
U,"Even as hope of reaching survivors began to fade, rescuers pulled a young girl out alive from the rubble of a collapsed church building on Monday, four days after the devastating earthquake.","就在救助幸存者的希望开始渺茫之际，周一，也就是毁灭性地震发生四天后，救援人员从一座倒塌的教堂建筑的废墟中救出了一名年轻女孩。",""
U,"Even as hope of reaching survivors began to fade, rescuers pulled a young girl out alive from the rubble of a collapsed church building on Halloween, four days after the devastating earthquake.","就在救助幸存者的希望开始渺茫之际，救援人员在万圣节，也就是毁灭性地震发生四天后，从一座倒塌的教堂建筑的废墟中救出了一名年轻女孩。",""
U,"Even as hope of reaching survivors began to fade, rescuers pulled a young girl out alive from the rubble of a collapsed church building on Christmas, four days after the devastating earthquake.","就在救助幸存者的希望开始渺茫之际，救援人员在毁灭性地震发生四天后的圣诞节那天，从倒塌的教堂建筑的废墟中救出了一名年轻女孩。",""
U,"Even as hope of reaching survivors began to fade, rescuers pulled a young girl out alive from the rubble of a collapsed church building on Tuesday, two days after the devastating earthquake.","就在救助幸存者的希望开始消退之际，周二，也就是毁灭性地震发生两天后，救援人员从一座倒塌的教堂建筑的废墟中救出了一名年轻女孩。",""
U,"Even as hope of reaching survivors began to fade, rescuers pulled a young girl out alive from the rubble of a collapsed church building on Tuesday, three days after the devastating earthquake.","就在救助幸存者的希望开始消退之际，救援人员在毁灭性地震发生三天后的周二，将一名年轻女孩从一座倒塌的教堂建筑的废墟中救了出来。",""
U,"Even as hope of reaching survivors began to fade, rescuers pulled a young girl out alive from the rubble of a collapsed church building on Tuesday, six days after the devastating earthquake.","就在救助幸存者的希望开始消退之际，周二，也就是毁灭性地震发生六天后，救援人员从一座倒塌的教堂建筑的废墟中救出了一名年轻女孩。",""
U,"Even as hope of reaching survivors began to fade, rescuers pulled a young girl out alive from the rubble of a collapsed church building on Tuesday, eight days after the devastating earthquake.","就在救助幸存者的希望开始消退之际，周二，也就是毁灭性地震发生八天后，救援人员将一名年轻女孩从一座倒塌的教堂建筑的废墟中救了出来。",""
U,"Even as hope of reaching survivors began to fade, rescuers pulled a young girl out alive from the rubble of a collapsed church building on Tuesday, four weeks after the devastating earthquake.","就在救助幸存者的希望开始消退之际，周二，也就是毁灭性地震发生四个星期后，救援人员从一座倒塌的教堂建筑的废墟中救出了一名年轻女孩。",""
U,"Even as hope of reaching survivors began to fade, rescuers pulled a young girl out alive from the rubble of a collapsed church building on Tuesday, four months after the devastating earthquake.","就在救助幸存者的希望开始消退之际，周二，即毁灭性地震发生四个月后，救援人员将一名年轻女孩从一座倒塌的教堂建筑的废墟中救了出来。",""
U,"Even as hope of reaching survivors began to fade, rescuers pulled a young girl out alive from the rubble of a collapsed church building on Tuesday, four years after the devastating earthquake.","就在救助幸存者的希望开始消退之际，周二，在毁灭性地震发生四年后，救援人员从一座倒塌的教堂建筑的废墟中救出了一名年轻女孩。",""
U,"Even as hope of reaching survivors began to fade, rescuers pulled a young girl out alive from the rubble of a collapsed church building on Tuesday, four days after the devastating fire.","就在救助幸存者的希望开始消退之际，救援人员在毁灭性大火发生四天后的周二，将一名年轻女孩从倒塌的教堂建筑的废墟中救了出来。",""
U,"Even as hope of reaching survivors began to fade, rescuers pulled a young girl out alive from the rubble of a collapsed church building on Tuesday, four days after the devastating tornado.","就在救助幸存者的希望开始消退之际，救援人员在毁灭性龙卷风发生四天后的周二，将一名年轻女孩从一座倒塌的教堂建筑的废墟中救了出来。",""
U,"Even as hope of reaching survivors began to fade, rescuers pulled a young girl out alive from the rubble of a collapsed church building on Tuesday, four days after the devastating explosion.","就在救助幸存者的希望开始消退之际，救援人员在毁灭性爆炸发生四天后的周二，从一座倒塌的教堂建筑的废墟中救出了一名年轻女孩。",""
U,"Even as hope of reaching survivors began to fade, rescuers pulled a young girl out alive from the rubble of a collapsed church building on Tuesday, four days after the devastating disaster.","就在救助幸存者的希望开始消退之际，周二，也就是毁灭性灾难发生四天后，救援人员从一座倒塌的教堂建筑的废墟中救出了一名年轻女孩。",""
U,"Even as hope of reaching survivors began to fade, rescuers pulled a young girl out alive from the rubble of a collapsed church building on Tuesday, four days after the devastating hurricane.","就在救助幸存者的希望开始消退之际，周二，也就是毁灭性飓风发生四天后，救援人员从一座倒塌的教堂建筑的废墟中救出了一名年轻女孩。",""
U,"Even as hope of reaching survivors began to fade, rescuers pulled a young girl out alive from the rubble of a collapsed church building on Tuesday, four days after the devastating flood.","就在救助幸存者的希望开始消退之际，周二，也就是毁灭性洪水发生四天后，救援人员从一座倒塌的教堂建筑的废墟中救出了一名年轻女孩。",""
U,"Even as hope of reaching survivors began to fade, rescuers pulled a young girl out alive from the rubble of a collapsed church building on Tuesday, four days after the devastating blaze.","就在救助幸存者的希望开始消退之际，救援人员在毁灭性大火发生四天后的周二，将一名年轻女孩从倒塌的教堂建筑的废墟中救了出来。",""
N,"It is taking shape under a collaboration with the university of Southern California's Shoah Foundation, which uses technology to not only digitally capture survivors'narratives but also allow them to interact online with visitors.","它正在与南加州大学 Shoah Foundation 的合作下成形，该基金会使用技术不仅以数字方式捕捉幸存者的叙述，还允许他们与访客在线互动。","它正在与南加州大学 「Shoah Foundation」 的合作下成形，该基金会使用技术不仅以数字方式捕捉幸存者的叙述，还允许他们与访客在线互动。"
N; U,"It is taking shape under a partnership with the university of Southern California's Shoah Foundation, which uses technology to not only digitally capture survivors' narratives but also allow them to interact online with visitors.","它正在与南加州大学的 Shoah Foundation 建立合作伙伴关系，该基金会不仅使用技术以数字方式捕捉幸存者的叙述，还允许他们与访客在线互动。","它正在与南加州大学的 「Shoah Foundation」 建立合作伙伴关系【(的情况)下 成型/形成/初具规模】，该基金会不仅使用技术以数字方式捕捉幸存者的叙述，还允许他们与访客在线互动。"
N,"It is taking shape under a collaboration with the university of Northern California's Shoah Foundation, which uses technology to not only digitally capture survivors' narratives but also allow them to interact online with visitors.","它正在与北加州大学的 Shoah Foundation 合作下成形，该基金会不仅使用技术以数字方式捕捉幸存者的叙述，还允许他们与访客在线互动。",""
N,"It is taking shape under a collaboration with the university of Southern California's Shoah Project, which uses technology to not only digitally capture survivors' narratives but also allow them to interact online with visitors.","它正在与南加州大学的 Shoah Project 合作下成形，该项目不仅使用技术以数字方式捕捉幸存者的叙述，还允许他们与访客在线互动。",""
N,"It is taking shape under a collaboration with the university of Southern California's Shoah Initiative, which uses technology to not only digitally capture survivors' narratives but also allow them to interact online with visitors.","它正在与南加州大学的 Shoah Initiative 合作下成形，该计划不仅使用技术以数字方式捕捉幸存者的叙述，还允许他们与访客在线互动。",""
N,"It is taking shape under a collaboration with the university of Southern California's Shoah Program, which uses technology to not only digitally capture survivors' narratives but also allow them to interact online with visitors.","它正在与南加州大学的 Shoah 计划合作下成形，该计划不仅使用技术以数字方式捕捉幸存者的叙述，还允许他们与访客在线互动。",""
N,"It is taking shape under a collaboration with the university of Southern California's Shoah Foundation, which uses technology to not only digitally capture survivors' narratives but also allow them to interact online with survivors.","在与南加州大学 Shoah Foundation 的合作下，它正在成形，该基金会不仅使用技术以数字方式捕捉幸存者的叙述，还允许他们与幸存者在线互动。",""
N,"It is taking shape under a collaboration with the university of Southern California's Shoah Foundation, which uses technology to not only digitally capture survivors' narratives but also allow them to interact online with viewers.","它正在与南加州大学的 Shoah Foundation 合作下成形，该基金会不仅使用技术以数字方式捕捉幸存者的叙述，还允许他们与观众在线互动。",""
L,"The vote had been initiated by the populist right-wing swiss people's party, known as the SVP, which claimed current events would lead to overpopulation, rising housing costs and a strained welfare system.","投票是由民粹主义右翼瑞士人民党发起的，称为 SVP，声称当前的事件将导致人口过剩、住房成本上升和福利制度紧张。","投票是由【被称为SVP的】民粹主义右翼瑞士人民党发起的「，称为 SVP，【该党】」声称当前的事件将导致人口过剩、住房成本上升和福利制度紧张。"
L,"The revolt had been initiated by the populist right-wing swiss people's party, known as the SVP, which claimed current events would lead to overpopulation, rising housing costs and a strained welfare system.","叛乱是由民粹主义右翼瑞士人民党发起的，被称为 SVP，该党声称当前的事件将导致人口过剩、住房成本上升和福利制度紧张。",""
L,"The vote had been initiated by the populist right-wing swiss people's movement, known as the SVP, which claimed current events would lead to overpopulation, rising housing costs and a strained welfare system.","投票是由民粹主义右翼瑞士人民运动发起的，被称为 SVP，该运动声称当前的事件将导致人口过剩、住房成本上升和福利体系紧张。",""
W,"Gyms and non-essential facilities in all levels are expected to be allowed to reopen when Friday's lockdown begins.","周五的封锁开始后，各级健身房和非必要设施预计将被允许重新开放。","【当】周五的封锁开始「后【时】」，各级健身房和非必要设施预计将被允许重新开放。"
L; U,"I know some in the House believe we should have reached this decision earlier, but I believe it was right to try every possible option to get this virus under control at a local level, with strong local leadership and strong local leadership.","我知道众议院中的一些人认为我们应该早点做出这个决定，但我认为在地方一级和强有力的地方领导下，尝试一切可能的选择来控制这种病毒是正确的。","我知道众议院中的一些人认为我们应该早点做出这个决定，但我认为在「地方一级和」强有力的地方领导【和 强有力的地方领导】下，尝试一切可能的选择来【在地方层面】控制这种病毒是正确的。"
L,"I know some in the Council believe we should have reached this decision earlier, but I believe it was right to try every possible option to get this virus under control at a local level, with strong local leadership and strong local leadership.","我知道理事会中的一些人认为我们应该早点做出这个决定，但我认为尝试一切可能的选择是正确的，以便在地方层面控制这种病毒，并有强有力的地方领导和强有力的地方领导。","我知道理事会中的一些人认为我们应该早点做出这个决定，但我认为【在 强有力的地方领导和强有力的地方领导 下】尝试一切可能的选择是正确的，以便在地方层面控制这种病毒「，并有强有力的地方领导和强有力的地方领导」。"
L,"I know some in the House believe we should have reached this conclusion earlier, but I believe it was right to try every possible option to get this virus under control at a local level, with strong local leadership and strong local leadership.","我知道众议院中的一些人认为我们应该早点得出这个结论，但我认为尝试一切可能的选择是正确的，以便在地方层面控制这种病毒，并有强有力的地方领导和强有力的地方领导。",""
L,"I know some in the House believe we should have reached this decision earlier, but I believe it was right to try every available option to get this virus under control at a local level, with strong local leadership and strong local leadership.","我知道众议院中的一些人认为我们应该早点做出这个决定，但我认为尝试一切可用的选择是正确的，以便在地方层面控制这种病毒，并有强有力的地方领导和强有力的地方领导。",""
