Error category,Source sentence,Target sentence,Reference
W,"The phones were all arranged at his elegant shop located in one of Nairobi's bustling downtown areas, Luthuli Avenue.","电话都是在他位于内罗毕繁华的市中心之一卢图利大道的优雅商店里安排的。","电话都是在他位于内罗毕繁华的市中心之一卢图利大道的优雅商店里「安排【布置/摆放】」的。"
N,"The parties were all arranged at his elegant shop located in one of Nairobi's bustling downtown areas, Luthuli Avenue.","派对都安排在他位于内罗毕繁华的市中心之一Luthuli Avenue的优雅商店。","派对都安排在他位于内罗毕繁华的市中心之一「Luthuli Avenue」的优雅商店。"
N,"The items were all arranged at his elegant shop located in one of Nairobi's bustling downtown areas, Luthuli Avenue.","这些物品都摆在他位于内罗毕繁华的市中心之一Luthuli Avenue的优雅商店里。","这些物品都摆在他位于内罗毕繁华的市中心之一「Luthuli Avenue」的优雅商店里。"
N,"The contents were all arranged at his elegant shop located in one of Nairobi's bustling downtown areas, Luthuli Avenue.","所有内容都安排在他位于内罗毕繁华的市中心之一Luthuli Avenue的优雅商店中。",""
N; W,"The phones were all arranged at his elegant home located in one of Nairobi's bustling downtown areas, Luthuli Avenue.","电话都安排在他优雅的家中，该家位于内罗毕繁华的市中心之一的Luthuli大道。",""
N; W,"The phones were all arranged at his elegant shop located in one of Chicago's bustling downtown areas, Luthuli Avenue.","这些电话都安排在他位于芝加哥繁华的市中心之一Luthuli Avenue的优雅商店里。",""
N; W,"The phones were all arranged at his elegant shop located in one of Boston's bustling downtown areas, Luthuli Avenue.","这些电话都安排在他位于波士顿繁华的市中心之一Luthuli Avenue的优雅商店里。",""
W,"The phones were all arranged at his elegant shop located in one of Nairobi's bustling urban areas, Luthuli Avenue.","电话都是在他位于内罗毕繁华的城市地区之一卢图利大道的优雅商店里安排的。",""
N; W,"The phones were all arranged at his elegant shop located in one of Nairobi's bustling downtown squares, Luthuli Avenue.","这些电话都安排在他位于内罗毕繁华的市中心广场之一Luthuli Avenue的优雅商店里。",""
N; U,"Mwendwa said he felt honored to be among the growing army of street vendors who work with smartphones from Transsion holdings.","Mwendwa说，他很荣幸能成为越来越多的街头小贩中的一员，他们使用传音控股公司的智能手机。","「Mwendwa」说，他很荣幸能成为越来越多的街头小贩【大军】中的一员，他们使用传音控股公司的智能手机。"
N,"Mwendwa said he felt honored to be among the growing community of street vendors who work with smartphones from Transsion holdings.","Mwendwa说，他很荣幸能成为越来越多的街头小贩社区的一员，他们使用Transsion控股的智能手机。",""
N,"Mwendwa said he felt honored to be among the growing army of technology vendors who work with smartphones from Transsion holdings.","Mwendwa表示，他很荣幸能成为与传音控股公司智能手机合作的不断增长的技术供应商大军之一。",""
N; U,"Mwendwa said he felt honored to be among the growing army of street people who work with smartphones from Transsion holdings.","Mwendwa说，他很荣幸能成为越来越多的街头人士之一，他们使用传音控股公司的智能手机工作。","「Mwendwa」说，他很荣幸能成为越来越多的街头人士【…】之一，他们使用传音控股公司的智能手机工作。"
N; U,"Mwendwa said he felt honored to be among the growing army of street professionals who work with smartphones from Transsion holdings.","Mwendwa说，他很荣幸能成为越来越多的街头专业人士中的一员，他们使用传音控股的智能手机。",""
N; U,"Mwendwa said he felt honored to be among the growing army of street photographers who work with smartphones from Transsion holdings.","Mwendwa说，他很荣幸能成为越来越多的街头摄影师队伍中的一员，他们使用传音控股的智能手机。",""
N; U,"Mwendwa said he felt honored to be among the growing army of street users who work with smartphones from Transsion holdings.","Mwendwa说，他很荣幸能成为越来越多的街头用户中的一员，他们使用Transsion控股的智能手机。",""
N; U,"Mwendwa said he felt honored to be among the growing army of street journalists who work with smartphones from Transsion holdings.","Mwendwa说，他很荣幸能成为越来越多的街头记者队伍中的一员，他们使用传音控股的智能手机。",""
W,"Economic activity and population in large parts of the world remain well below levels seen before the pandemic hit.","世界大部分地区的经济活动和人口仍远低于大流行爆发前的水平。","世界大部分地区的经济活动和人口仍远低于「大流行」爆发前的水平。"
N,"TikTok does not allow an account to receive or send direct messages if the user identifies themselves as being under 16.","TikTok不允许一个帐户接收或发送直接消息，如果用户表明自己未满16岁。",""
N,"TikTok does not allow an attacker to receive or send direct messages if the user identifies themselves as being under 16.","如果用户认为自己未满 16 岁，TikTok 不允许攻击者接收或发送直接消息。",""
N,"TikTok does not allow an administrator to receive or send direct messages if the user identifies themselves as being under 16.","如果用户表明自己未满 16 岁，TikTok 不允许管理员接收或发送直接消息。",""
N,"TikTok does not allow an account to receive or send text messages if the user identifies themselves as being under 16.","如果用户表明自己未满 16 岁，TikTok 不允许帐户接收或发送短信。",""
N,"TikTok does not allow an account to receive or send email messages if the user identifies themselves as being under 16.","如果用户表明自己未满 16 岁，TikTok 不允许帐户接收或发送电子邮件。",""
N,"TikTok does not allow an account to receive or send private messages if the user identifies themselves as being under 16.","如果用户表明自己未满 16 岁，TikTok 不允许帐户接收或发送私人消息。",""
L; W,"Economists say dialing back government support too quickly will undermine the strength of the recovery from the pandemic.","经济学家表示，过快撤回政府支持将削弱大流行复苏的力度。","经济学家表示，过快撤回政府支持将削弱「大流行【从大流行病中】」复苏的力度。"
W,"Economists say dialing back government funding too quickly will undermine the strength of the recovery from the pandemic.","经济学家表示，过快地撤回政府资金将削弱从大流行中复苏的实力。","经济学家表示，过快地撤回政府资金将削弱从「大流行」中复苏的实力。"
W,"China pursues a prudent monetary policy in a more flexible and appropriate fashion, according to this year's government policy report.","根据今年的政府政策报告，中国以更灵活和适当的方式追求审慎的货币政策。","根据今年的政府政策报告，中国以更灵活和适当的方式「追求【奉行/实施】」审慎的货币政策。"
W,"A vaccine is likely to help the economy, but there are more likely benefits to growth than there are surprise boosts.","疫苗可能有助于经济，但增长更有可能带来好处，而不是意外的提振。","疫苗可能有助于经济，但增长更有可能带来好处，而不是意外的「提振」。"
L; W,"A vaccine is unlikely to help the economy, but there are more likely benefits to growth than there are surprise boosts.","疫苗不太可能帮助经济，但对增长的好处比意外的提振更有可能。","疫苗不太可能帮助经济，「但对增长的好处比意外的提振更有可能」。"
N; W,"He joined Bravo Volunteer Ambulance as an emergency medical officer at a time when the city was experiencing a shortage of crew.","他加入了Bravo志愿救护车，担任紧急医疗官员，当时该市正在经历船员短缺。","他加入了「Bravo」志愿救护车，担任紧急医疗官员，当时该市正在经历「船员【人员】」短缺。"
W,"He joined Toronto Volunteer Ambulance as an emergency medical officer at a time when the city was experiencing a shortage of crew.","他加入了多伦多志愿救护车，担任紧急医疗官员，当时该市正经历着船员短缺的问题。",""
W,"He joined Birmingham Volunteer Ambulance as an emergency medical officer at a time when the city was experiencing a shortage of crew.","他加入了伯明翰志愿救护车，担任紧急医疗官员，当时该市正经历着船员短缺的问题。",""
N; W,"He joined Bravo Air Ambulance as an emergency medical officer at a time when the city was experiencing a shortage of crew.","他加入Bravo空中救护车担任紧急医疗官，当时该市正在经历机组人员短缺。",""
W,"He joined Bravo City Ambulance as an emergency medical officer at a time when the city was experiencing a shortage of crew.","他加入了布拉沃市救护车，担任紧急医疗官员，当时该市正经历着船员短缺的问题。",""
N; U,"He joined Bravo Volunteer Ambulance as an emergency medical officer at a time when the ambulance was experiencing a shortage of crew.","他加入了Bravo志愿救护车，担任紧急医疗人员，当时救护车人员短缺。","他加入了Bravo志愿救护车，担任紧急医疗人员，当时「救护车【正 经历/面临】」人员短缺。"
L,"Online services required to alert consumers who have bought a product found to be unsafe, rather than only taking down listing.","需要在线服务来提醒购买产品发现不安全的消费者，而不仅仅是删除列表。","需要在线服务来提醒「购买产品发现不安全【购买 被发现(是)不安全(的) 产品】」的消费者，而不仅仅是删除列表。"
L,"Safety services required to alert consumers who have bought a product found to be unsafe, rather than only taking down listing.","需要安全服务来提醒购买了发现不安全产品的消费者，而不仅仅是删除列表。","需要安全服务来提醒购买了【被】发现不安全产品的消费者，而不仅仅是删除列表。"
L,"Government services required to alert consumers who have bought a product found to be unsafe, rather than only taking down listing.","政府服务需要提醒购买了发现不安全产品的消费者，而不仅仅是删除列表。",""
L,"Online retailers required to alert consumers who have bought a product found to be unsafe, rather than only taking down listing.","在线零售商需要提醒购买了发现不安全产品的消费者，而不仅仅是删除列表。",""
U,"Online services required to alert consumers who have bought a item found to be unsafe, rather than only taking down listing.","在线服务需要提醒购买了不安全商品的消费者，而不仅仅是删除列表。","在线服务需要提醒购买了【被发现】不安全商品的消费者，而不仅仅是删除列表。"
L; N; U,"Beyond says customers will be served its rendition as a ramen topping, and in dishes such as spaghetti and meatballs, or bolognaise, and biscuits and cakes.","Beyond表示，顾客将以拉面馅料的形式供应，以及意大利面和肉丸，肉酱，饼干和蛋糕等菜肴。","「Beyond」表示，顾客将「以拉面馅料的形式供应」，以及意大利面和肉丸，肉酱，饼干和蛋糕等菜肴。"
L; N; U,"Beyond says customers will be served its rendition as a ramen dish, and in dishes such as spaghetti and meatballs, or bolognaise, and biscuits and cakes.","Beyond表示，顾客将以拉面的形式供应，以及意大利面和肉丸，肉酱，饼干和蛋糕等菜肴。",""
L; N,"The high demand for Tecno and other Transsion brands in Kenya is a reflection of their international appeal in the larger African market.","肯尼亚对Tecno和其他传音品牌的高需求反映了它们在更大的非洲市场的国际吸引力。","「肯尼亚对Tecno和其他传音品牌【对德卡诺和其他肯尼亚传音品牌】」的高需求反映了它们在更大的非洲市场的国际吸引力。"
L; N,"The increased demand for Tecno and other Transsion brands in Kenya is a reflection of their international appeal in the larger African market.","肯尼亚对Tecno和其他传音品牌的需求增加反映了它们在更大的非洲市场的国际吸引力。",""
L; N,"The current demand for Tecno and other Transsion brands in Kenya is a reflection of their international appeal in the larger African market.","目前肯尼亚对Tecno和其他传音品牌的需求反映了它们在更大的非洲市场的国际吸引力。",""
L; N,"The high market for Tecno and other Transsion brands in Kenya is a reflection of their international appeal in the larger African market.","Tecno和其他传音品牌在肯尼亚的高市场反映了它们在更大的非洲市场的国际吸引力。",""
L; N,"The high demand for Tecno and other Transsion brands in Kenya is a result of their international appeal in the larger African market.","肯尼亚对Tecno和其他传音品牌的高需求是它们在更大的非洲市场具有国际吸引力的结果。",""
L; N,"The high demand for Tecno and other Transsion brands in Kenya is a measure of their international appeal in the larger African market.","肯尼亚对Tecno和其他传音品牌的高需求是衡量其在更大的非洲市场的国际吸引力的一个标准。",""
L; N,"The high demand for Tecno and other Transsion brands in Kenya is a factor of their international appeal in the larger African market.","肯尼亚对Tecno和其他传音品牌的高需求是他们在更大的非洲市场具有国际吸引力的一个因素。",""
L; N,"The high demand for Tecno and other Transsion brands in Kenya is a recognition of their international appeal in the larger African market.","肯尼亚对Tecno和其他传音品牌的高需求是对它们在更大的非洲市场的国际吸引力的认可。",""
L,"The center, set to start operation in 2021, will include a laboratory where electric drive vehicles can be tested and validated.","该中心定于2021年开始运营，将包括一个实验室，可以在那里测试和验证电动车辆。","该中心定于2021年开始运营，将包括一个【可以测试和验证电动车辆的】实验室「，可以在那里测试和验证电动车辆」。"
L,"The center, set to start operation in 2021, will include a laboratory where solar drive vehicles can be tested and validated.","该中心将于2021年开始运营，将包括一个实验室，可以测试和验证太阳能驱动车辆。",""
L,"The center, set to start operation in 2021, will include a laboratory where autonomous drive vehicles can be tested and validated.","该中心将于2021年开始运营，将包括一个实验室，可以测试和验证自动驾驶车辆。",""
U,"The top science cities are those whose institutions collectively publish the most output in the 82 high-quality journals ranked by the Nature Index.","顶级科学城市是那些机构在自然指数排名的82种高质量期刊中发表最多产出的城市。","顶级科学城市是那些机构在自然指数排名的82种高质量期刊中【集体】发表最多产出的城市。"
U,"The top ranking cities are those whose institutions collectively publish the most output in the 82 high-quality journals ranked by the Nature Index.","排名靠前的城市是那些在自然指数排名的82种高质量期刊中集体发表最多产出的城市。","排名靠前的城市是那些【其机构】在自然指数排名的82种高质量期刊中集体发表最多产出的城市。"
U; W,"The top science cities are those whose authors collectively publish the most output in the 82 high-quality journals ranked by the Nature Index.","顶级科学城市是那些作者在自然指数排名的82种高质量期刊中发表最多作品的城市。","顶级科学城市是那些作者在自然指数排名的82种高质量期刊中【集体】发表最多「作品」的城市。"
U,"The top science cities are those whose institutions regularly publish the most output in the 82 high-quality journals ranked by the Nature Index.","顶级科学城市是那些在自然指数排名的82种高质量期刊中定期发表最多产出的城市。","顶级科学城市是那些【机构】在自然指数排名的82种高质量期刊中定期发表最多产出的城市。"
U,"The top science cities are those whose institutions jointly publish the most output in the 82 high-quality journals ranked by the Nature Index.","顶级科学城市是那些在自然指数排名的82种高质量期刊中联合发表最多产出的城市。","顶级科学城市是那些【…】在自然指数排名的82种高质量期刊中联合发表最多产出的城市。"
U,"The top science cities are those whose institutions collectively publish the most research in the 82 high-quality journals ranked by the Nature Index.","顶级科学城市是那些在自然指数排名的82种高质量期刊中集体发表最多研究成果的城市。",""
U,"The top science cities are those whose institutions collectively publish the most output in the 82 high-quality journals ranked by the Citation Index.","顶级科学城市是那些在引文索引排名的82种高质量期刊中集体发表最多产出的城市。","顶级科学城市是那些【…】在引文索引排名的82种高质量期刊中集体发表最多产出的城市。"
U,"The top science cities are those whose institutions collectively publish the most output in the 82 high-quality journals ranked by the Russell Index.","顶级科学城市是那些在罗素指数排名的82种高质量期刊中集体发表最多产出的城市。",""
U,"The top science cities are those whose institutions collectively publish the most output in the 82 high-quality journals ranked by the Humanities Index.","顶级科学城市是那些在人文指数排名的82种高质量期刊中集体发表最多产出的城市。",""
U,"The top science cities are those whose institutions collectively publish the most output in the 82 high-quality journals ranked by the Nature Institute.","顶级科学城市是那些在自然研究所排名的82种高质量期刊中集体发表最多产出的城市。",""
O; W,"He says the pandemic has been a shot of adrenaline for a technology that to him had not yet really arrived.","他说，大流行是一剂肾上腺素飙升的子弹，对他来说，这种技术还没有真正到来。","他说，「大流行【病】」是「一剂肾上腺素飙升的子弹【一针肾上腺素】」，对他来说，这种技术还没有真正到来。"
U; W,"He says the pandemic has been a cocktail of adrenaline for a technology that to him had not yet really arrived.","他说，大流行一直是肾上腺素的混合物，对他来说还没有真正到来。","他说，「大流行【病】」一直是「肾上腺素的混合物」，对他来说【…】还没有真正到来。"
L; W,"He says the pandemic has been a shot of adrenaline for a generation that to him had not yet really arrived.","他说，大流行对一代人来说是肾上腺素的注射，对他来说还没有真正到来。","他说，「大流行」「对一代人来说」是「肾上腺素的注射」，对他来说还没有真正到来。"
W,"He says the pandemic has been a shot of adrenaline for a nation that to him had not yet really arrived.","他说，对于一个对他来说还没有真正到来的国家来说，大流行是一剂肾上腺素的注射。","他说，对于一个对他来说还没有真正到来的国家来说，「大流行」是一剂肾上腺素「的注射」。"
U; W,"He says the pandemic has been a shot of adrenaline for a time that to him had not yet really arrived.","他说，大流行一直是肾上腺素的注射，对他来说还没有真正到来。",""
U; W,"He says the pandemic has been a shot of adrenaline for a country that to him had not yet really arrived.","他说，对于一个对他来说还没有真正到来的国家来说，大流行是一剂肾上腺素的注射。",""
L; W,"He says the pandemic has been a shot of adrenaline for a day that to him had not yet really arrived.","他说，大流行已经是肾上腺素飙升的一天，对他来说还没有真正到来。","他说，「大流行」已经是肾上腺素「飙升」「的一天」，对他来说还没有真正到来。"
W,"He says the pandemic has been a shot of adrenaline for a society that to him had not yet really arrived.","他说，对于一个对他来说还没有真正到来的社会来说，大流行是一剂肾上腺素的注射。",""
W,"He says the pandemic has been a shot of adrenaline for a technology that to him had not even really arrived.","他说，大流行是一剂肾上腺素的子弹，对他来说，这项技术甚至还没有真正到来。",""
U; W,"He says the pandemic has been a shot of adrenaline for a technology that to him had not ever really arrived.","他说，大流行是一剂肾上腺素，对他来说，这种技术从未真正到来过。",""
W,"He says the pandemic has been a shot of adrenaline for a technology that to him had not yet fully arrived.","他说，大流行对一项对他来说尚未完全到来的技术来说是一剂肾上腺素飙升。","他说，「大流行」对一项对他来说尚未完全到来的技术来说是「一剂肾上腺素飙升」。"
W,"He says the pandemic has been a shot of adrenaline for a technology that to him had not yet even arrived.","他说，大流行对一项对他来说甚至还没有到来的技术来说是肾上腺素的刺激。",""
W,"He says the pandemic has been a shot of adrenaline for a technology that to him had not yet completely arrived.","他说，大流行对一项对他来说尚未完全到来的技术来说是肾上腺素的刺激。",""
W,"He says the pandemic has been a shot of adrenaline for a technology that to him had not yet quite arrived.","他说，大流行对一项对他来说尚未完全到来的技术来说是一剂肾上腺素的注射。",""
W,"He says the pandemic has been a shot of adrenaline for a technology that to him had not yet officially arrived.","他说，大流行对一项对他来说尚未正式到来的技术来说是肾上腺素的刺激。",""
L; U; W,"He says the pandemic has been a shot of adrenaline for a technology that to him had not yet yet arrived.","他说，大流行是一种对他来说尚未到来的技术的肾上腺素。",""
W,"This way, Chinese pig farmers have seen some recovery, allowing them to boost supply and ease prices, analysts at Rabobank wrote in a recent research paper.","通过这种方式，中国养猪户看到了一些复苏，使他们能够增加供应并缓解价格，荷兰合作银行（Rabobank）的分析师在最近的一篇研究论文中写道。","通过这种方式，中国养猪户看到了一些复苏，使他们能够增加供应并「缓解【降低】」价格，荷兰合作银行（Rabobank）的分析师在最近的一篇研究论文中写道。"
W,"This way, domestic pig farmers have seen some recovery, allowing them to boost supply and ease prices, analysts at Rabobank wrote in a recent research paper.","这样，国内养猪户已经看到了一些复苏，使他们能够增加供应并缓解价格，荷兰合作银行的分析师在最近的一篇研究论文中写道。","这样，国内养猪户已经看到了一些复苏，使他们能够增加供应并「缓解」价格，荷兰合作银行的分析师在最近的一篇研究论文中写道。"
W,"This way, French pig farmers have seen some recovery, allowing them to boost supply and ease prices, analysts at Rabobank wrote in a recent research paper.","这样，法国养猪户已经看到了一些复苏，使他们能够增加供应并缓解价格，荷兰合作银行的分析师在最近的一篇研究论文中写道。","这样，法国养猪户已经看到了一些复苏，使他们能够增加供应并「缓解」价格，荷兰合作银行的分析师在最近的一篇研究论文中写道。"
W,"This way, Chinese rice farmers have seen some recovery, allowing them to boost supply and ease prices, analysts at Rabobank wrote in a recent research paper.","荷兰合作银行（Rabobank）的分析师在最近的一篇研究报告中写道，通过这种方式，中国稻农已经看到了一些复苏，使他们能够增加供应并缓解价格。","荷兰合作银行（Rabobank）的分析师在最近的一篇研究报告中写道，通过这种方式，中国稻农已经看到了一些复苏，使他们能够增加供应并「缓解」价格。"
W,"This way, Chinese dairy farmers have seen some recovery, allowing them to boost supply and ease prices, analysts at Rabobank wrote in a recent research paper.","荷兰合作银行（Rabobank）的分析师在最近的一篇研究报告中写道，通过这种方式，中国奶农已经看到了一些复苏，使他们能够增加供应并缓解价格。",""
W,"This way, Chinese cotton farmers have seen some recovery, allowing them to boost supply and ease prices, analysts at Rabobank wrote in a recent research paper.","荷兰合作银行（Rabobank）的分析师在最近的一篇研究报告中写道，通过这种方式，中国棉农已经看到了一些复苏，使他们能够增加供应并缓解价格。",""
W,"This way, Chinese food farmers have seen some recovery, allowing them to boost supply and ease prices, analysts at Rabobank wrote in a recent research paper.","荷兰合作银行（Rabobank）的分析师在最近的一篇研究报告中写道，通过这种方式，中国食品农民已经看到了一些复苏，使他们能够增加供应并缓解价格。",""
W,"This way, Chinese pig farmers have seen some recovery, allowing them to boost supply and ease prices, analysts at Rabobank wrote in a recent trade paper.","荷兰合作银行（Rabobank）的分析师在最近的一份贸易报告中写道，通过这种方式，中国养猪户已经看到了一些复苏，使他们能够增加供应并缓解价格。","荷兰合作银行（Rabobank）的分析师在最近的一份贸易报告中写道，通过这种方式，中国养猪户已经看到了一些复苏，使他们能够增加供应并「缓解」价格。"
W,"This way, Chinese pig farmers have seen some recovery, allowing them to boost supply and ease prices, analysts at Rabobank wrote in a recent research piece.","这样，中国养猪户已经看到了一些复苏，使他们能够增加供应并缓解价格，荷兰合作银行的分析师在最近的一篇研究中写道。","这样，中国养猪户已经看到了一些复苏，使他们能够增加供应并「缓解」价格，荷兰合作银行的分析师在最近的一篇研究中写道。"
W,"This is the first time the smartphone brand took such a position, following the launch in 2014, according to Beijing News.","据《新京报》报道，这是继2014年推出智能手机品牌后，首次采取这样的姿态。","据《新京报》报道，这是继2014年推出智能手机品牌后，首次「采取这样的姿态」。"
N,"This is the first time the smartphone brand took such a position, following the launch in 2014, according to BBC News.","据BBC新闻报道，这是智能手机品牌继2014年推出后首次采取这样的立场。","据「BBC」新闻报道，这是智能手机品牌继2014年推出后首次采取这样的立场。"
N,"This is the first time the smartphone brand took such a position, following the launch in 2014, according to ABC News.","据ABC新闻报道，这是智能手机品牌继2014年推出后首次采取这样的立场。",""
N,"This is the first time the smartphone brand took such a position, following the launch in 2014, according to Apple News.","据Apple News报道，这是该智能手机品牌继2014年推出后首次采取这样的立场。",""
N,"Businesses borrowing from banks will leap more than fivefold in 2020 compared to last year, according to reuters from the EY Item Report.","据路透社报道，与去年相比，2020年从银行借款的企业将跃升五倍以上。","据「路透社报道」，与去年相比，2020年从银行借款的企业将跃升五倍以上。"
U,"In this way, a number of countries have stepped up vr marketing efforts to allow for the gradual recovery of their tourism industries.","通过这种方式，一些国家加大了vr营销力度，使其旅游业逐步复苏。","通过这种方式，一些国家加大了「vr」营销力度，使其旅游业逐步复苏。"
U; W,"In this regard, a number of countries have stepped up vr marketing efforts to allow for the gradual recovery of their tourism industries.","在这方面，一些国家已经加强了VR营销工作，以使其旅游业逐步恢复。","在这方面，一些国家已经加强了VR营销「工作」，以使其旅游业逐步恢复。"
U,"In this context, a number of countries have stepped up vr marketing efforts to allow for the gradual recovery of their tourism industries.","在此背景下，一些国家加大了VR营销力度，以逐步恢复其旅游业。","在此背景下，一些国家加大了「VR」营销力度，以逐步恢复其旅游业。"
U; W,"In this respect, a number of countries have stepped up vr marketing efforts to allow for the gradual recovery of their tourism industries.","在这方面，一些国家已经加强了VR营销工作，以使其旅游业逐步恢复。",""
U; W,"In this sense, a number of countries have stepped up vr marketing efforts to allow for the gradual recovery of their tourism industries.","从这个意义上说，许多国家已经加强了VR营销工作，以使其旅游业逐步恢复。",""
U,"In this period, a number of countries have stepped up vr marketing efforts to allow for the gradual recovery of their tourism industries.","在此期间，一些国家加大了VR营销力度，以使其旅游业逐步恢复。",""
U; W,"In this area, a number of countries have stepped up vr marketing efforts to allow for the gradual recovery of their tourism industries.","在这一领域，一些国家已经加强了VR营销工作，以使其旅游业逐步恢复。",""
U; W,"In this way, a number of nations have stepped up vr marketing efforts to allow for the gradual recovery of their tourism industries.","通过这种方式，许多国家已经加强了VR营销工作，以使其旅游业逐步恢复。",""
U; W,"In this way, a number of governments have stepped up vr marketing efforts to allow for the gradual recovery of their tourism industries.","通过这种方式，许多政府已经加强了VR营销工作，以使其旅游业逐步恢复。",""
U; W,"In this way, a number of municipalities have stepped up vr marketing efforts to allow for the gradual recovery of their tourism industries.","通过这种方式，许多城市已经加强了VR营销工作，以使其旅游业逐步恢复。",""
U; W,"In this way, a number of countries have stepped up vr marketing initiatives to allow for the gradual recovery of their tourism industries.","通过这种方式，一些国家已经加强了VR营销计划，以使其旅游业逐步恢复。",""
U,"In this way, a number of countries have stepped up vr marketing strategies to allow for the gradual recovery of their tourism industries.","通过这种方式，许多国家已经加强了VR营销策略，以使其旅游业逐步恢复。",""
U,"In this way, a number of countries have stepped up vr marketing operations to allow for the gradual recovery of their tourism industries.","通过这种方式，一些国家已经加强了VR营销业务，以使其旅游业逐步恢复。",""
U,"In this way, a number of countries have stepped up vr marketing programs to allow for the gradual recovery of their tourism industries.","通过这种方式，许多国家已经加强了VR营销计划，以使其旅游业逐步恢复。",""
U; W,"In this way, a number of countries have stepped up vr marketing policies to allow for the gradual recovery of their tourism industries.","通过这种方式，一些国家已经加强了VR营销政策，以允许其旅游业逐步恢复。","通过这种方式，一些国家已经加强了「VR」营销政策，以「允许」其旅游业逐步恢复。"
U; W,"In this way, a number of countries have stepped up vr marketing efforts to allow for the economic recovery of their tourism industries.","通过这种方式，许多国家已经加强了VR营销工作，以使其旅游业的经济复苏。",""
U; W,"In this way, a number of countries have stepped up vr marketing efforts to allow for the financial recovery of their tourism industries.","通过这种方式，许多国家加强了VR营销工作，以使其旅游业的财务复苏。","通过这种方式，许多国家加强了「VR」营销「工作」，以使其旅游业的财务复苏。"
U,"In this way, a number of countries have stepped up vr marketing efforts to allow for the successful recovery of their tourism industries.","通过这种方式，一些国家加大了vr营销力度，使其旅游业得以成功复苏。","通过这种方式，一些国家加大了「vr」营销力度，使其旅游业得以成功复苏。"
U; W,"In this way, a number of countries have stepped up vr marketing efforts to allow for the gradual recovery of their failing industries.","通过这种方式，许多国家已经加强了VR营销工作，以使其失败的行业逐步复苏。","通过这种方式，许多国家已经加强了「VR」营销「工作」，以使其失败的行业逐步复苏。"
W,"Cities in the Americas, Africa and Eastern Europe have become less costly since this year, while Western European cities have become cheaper.","自今年以来，美洲、非洲和东欧的城市成本有所下降，而西欧城市则变得更便宜。","自今年以来，美洲、非洲和东欧的城市「成本有所下降」，而西欧城市则变得更便宜。"
U,"Most Chinese cities have risen up the ranks largely due to the US-China tech war which has tested the effectiveness of supply chains and lowered consumer prices.","大多数中国城市已经上升，这主要是由于美中科技战争，这场战争考验了供应链的有效性并降低了消费者价格。","大多数中国城市【排名】已经上升，这主要是由于美中科技战争，这场战争考验了供应链的有效性并降低了消费者价格。"
U,"In addition to the COVID-19 cases, investors were keeping a close eye on the upcoming election and what the change could mean for the markets.","除了COVID-19病例外，投资者还密切关注即将到来的选举以及这一变化对市场可能意味着什么。","除了「COVID-19」病例外，投资者还密切关注即将到来的选举以及这一变化对市场可能意味着什么。"
U,"In addition to the COVID-19 cases, authorities were keeping a close eye on the upcoming election and what the change could mean for the markets.","除了COVID-19病例外，当局还在密切关注即将举行的选举以及这一变化对市场意味着什么。",""
U,"In addition to the COVID-19 cases, analysts were keeping a close eye on the upcoming election and what the change could mean for the markets.","除了COVID-19病例外，分析师还密切关注即将举行的选举以及这一变化对市场意味着什么。",""
U,"In addition to the COVID-19 cases, investors were keeping a close eye on the next election and what the change could mean for the markets.","除了COVID-19病例外，投资者还密切关注下一次选举以及这一变化对市场可能意味着什么。",""
U,"In addition to the COVID-19 cases, investors were keeping a close eye on the presidential election and what the change could mean for the markets.","除了COVID-19病例外，投资者还密切关注总统选举以及这一变化对市场意味着什么。",""
U,"In addition to the COVID-19 cases, investors were keeping a close eye on the new election and what the change could mean for the markets.","除了COVID-19病例外，投资者还密切关注新选举以及这一变化对市场可能意味着什么。",""
U,"In addition to the COVID-19 cases, investors were keeping a close eye on the upcoming year and what the change could mean for the markets.","除了COVID-19病例外，投资者还密切关注来年以及这一变化对市场可能意味着什么。",""
U,"In addition to the COVID-19 cases, investors were keeping a close eye on the upcoming election and what the result could mean for the markets.","除了COVID-19病例外，投资者还在密切关注即将到来的选举以及结果对市场意味着什么。",""
U,"In addition to the COVID-19 cases, investors were keeping a close eye on the upcoming election and what the outcome could mean for the markets.","除了COVID-19病例外，投资者还在密切关注即将到来的选举以及结果对市场可能意味着什么。",""
U,"The fourth-quarter comparable store sales decreased 9 percent in the United States and 3 percent in China, demonstrating a substantial recovery, the company said.","该公司表示，第四季度可比商店在美国下降了9%，在中国下降了3%，显示出大幅复苏。","该公司表示，第四季度可比商店【销售额】在美国下降了9%，在中国下降了3%，显示出大幅复苏。"
U,"The fourth-quarter comparable store sales decreased 9 percent in the United States and 3 percent in China, demonstrating a strong recovery, the company said.","该公司表示，第四季度可比商店在美国下降了9%，在中国下降了3%，显示出强劲的复苏。",""
U,"The fourth-quarter comparable store sales decreased 9 percent in the United States and 3 percent in China, demonstrating a major recovery, the company said.","该公司表示，第四季度可比商店在美国下降了9%，在中国下降了3%，显示出重大复苏。",""
U,"The fourth-quarter comparable store sales decreased 9 percent in the United States and 3 percent in China, demonstrating a sustained trend, the company said.","该公司表示，第四季度可比商店在美国下降了9%，在中国下降了3%，显示出持续的趋势。",""
U,"The fourth-quarter comparable store sales decreased 9 percent in the United States and 3 percent in China, demonstrating a sustained growth, the company said.","该公司表示，第四季度可比商店在美国下降了9%，在中国下降了3%，显示出持续增长。",""
