Error category,Source sentence,Target sentence,Reference
W,"How they've been performing at such a young age, how it would be important for us to get our hands on them, be able to work with them and start rebuilding the team.","他们在这么年轻的时候表现如何，对我们来说，掌握他们，能够与他们一起工作并开始重建团队是多么重要。",""
U,"The biggest challenge is to get used to the strength, speed and physicality in competitions of the professional league and i believe my experience playing in the US will help me make a smooth transition.","最大的挑战是适应职业联赛比赛中的力量、速度和身体素质，我相信我经验将帮助我顺利过渡。","最大的挑战是适应职业联赛比赛中的力量、速度和身体素质，我相信我【…】经验将帮助我顺利过渡。"
U,"Those are the things that he brings and trying to negate that is difficult because he is a relatively resilient character who will continue to bring that out of how the game's going for them.","这些是他带来的东西，试图否定这一点是很困难的，因为他是一个相对有弹性的角色，他将继续从游戏的发展中带出这一点。","这些是他带来的东西，试图否定这一点是很困难的，因为他是一个相对有弹性的角色，他将继续【为他们】从游戏的发展中带出这一点。"
L,"Those are the things that he brings and trying to negate that is difficult because he is a relatively resilient character who will continue to bring that out of how the day's going for them.","这些是他带来的东西，试图否定这一点是困难的，因为他是一个相对有弹性的角色，他将继续从他们一天的情况中带出来。","这些是他带来的东西，试图否定这一点是困难的，因为他是一个相对有弹性的角色，他将继续「从他们一天的情况中带出来」。"
U,"I've played great this week and it was really hard to hold the emotions all the way to the end, but I was really happy the way it played out, and the way I played too.","这周我打得很好，很难一直保持情绪到最后，但我真的很高兴它的表现，以及我踢球的方式。","这周我打得很好，【真的】很难一直保持情绪到最后，但我真的很高兴「它的表现【方式】」，以及我踢球的方式。"
U; W,"I've played great this week and it was really hard to hold the emotions all the way to the finish, but I was really happy the way it played out, and the way I played too.","这周我打得很好，很难一直保持到终点的情绪，但我真的很高兴它的表现，以及我打球的方式。","这周我打得很好，【真的】很难一直保持「到终点的」情绪【到最后】，但我真的很高兴「它的表现【方式】」，以及我打球的方式。"
U,"I've played great this week and it was really hard to hold the emotions all the way to the end, but I was pretty happy the way it played out, and the way I played too.","这周我打得很好，很难一直保持情绪到最后，但我很高兴它的表现，以及我打球的方式。",""
U,"I've played great this week and it was really hard to hold the emotions all the way to the end, but I was really happy the way it played out, and the game I played too.","这周我打得很好，很难一直保持情绪到最后，但我真的很高兴它的表现，我踢的比赛也是如此。",""
W,"We fought an excellent first half with good execution and defense, but we had to enlarge the advantage during the rest of the time and made a few turnovers before the buzzer, which raised alarm bells for us.","我们在上半场打得非常出色，执行力和防守都很好，但我们不得不在剩下的时间里扩大优势，在蜂鸣器响起前做了几次轮换，这给我们敲响了警钟。","我们在上半场打得非常出色，执行力和防守都很好，但我们不得不在剩下的时间里扩大优势，在「蜂鸣器响起前做了几次轮换【在压哨前出现了几次失误】」，这给我们敲响了警钟。"
W,"We fought an impressive first half with good execution and defense, but we had to enlarge the advantage during the rest of the time and made a few turnovers before the buzzer, which raised alarm bells for us.","我们在上半场打得令人印象深刻，执行力和防守都很好，但我们不得不在剩下的时间里扩大优势，在蜂鸣器响起之前做了几次轮换，这给我们敲响了警钟。",""
O; W,"We fought an incredible first half with good execution and defense, but we had to enlarge the advantage during the rest of the time and made a few turnovers before the buzzer, which raised alarm bells for us.","我们在上半场打出了令人难以置信的表现，执行力和防守都很好，但我们不得不在剩下的时间里扩大优势，在蜂鸣器响起之前进行了几次轮换，这给我们敲响了警钟。","我们在上半场打出了令人难以置信「的表现」，执行力和防守都很好，但我们不得不在剩下的时间里扩大优势，在「蜂鸣器响起之前进行了几次轮换」，这给我们敲响了警钟。"
W,"We fought an aggressive first half with good execution and defense, but we had to enlarge the advantage during the rest of the time and made a few turnovers before the buzzer, which raised alarm bells for us.","我们在上半场打得很有侵略性，执行力和防守都很好，但我们不得不在剩下的时间里扩大优势，在蜂鸣器响起之前做了几次轮换，这给我们敲响了警钟。",""
W,"We fought an excellent first half with good execution and defense, but we had to enlarge the lead during the rest of the time and made a few turnovers before the buzzer, which raised alarm bells for us.","我们在上半场打得非常出色，执行力和防守都很好，但我们不得不在剩下的时间里扩大领先优势，在蜂鸣器响起之前进行了几次翻盘，这给我们敲响了警钟。",""
W,"We fought an excellent first half with good execution and defense, but we had to enlarge the advantage during the majority of the time and made a few turnovers before the buzzer, which raised alarm bells for us.","我们在上半场打得非常出色，执行力和防守都很好，但我们不得不在大部分时间里扩大优势，在蜂鸣器响起之前进行了几次轮换，这给我们敲响了警钟。",""
W,"We fought an excellent first half with good execution and defense, but we had to enlarge the advantage during the course of the time and made a few turnovers before the buzzer, which raised alarm bells for us.","我们在上半场打得非常出色，执行力和防守都很好，但我们不得不在这段时间里扩大优势，在蜂鸣器响起之前做了几次轮换，这给我们敲响了警钟。",""
W,"We fought an excellent first half with good execution and defense, but we had to enlarge the advantage during the rest of the quarter and made a few turnovers before the buzzer, which raised alarm bells for us.","我们在上半场打得非常出色，执行力和防守都很好，但我们不得不在本节剩下的时间里扩大优势，在蜂鸣器响起之前进行了几次轮换，这给我们敲响了警钟。",""
U,"However, despite receiving the usual cheers of approval from the stands, the Chinese skaters were buoyed to compete in their first proper competition this year and have a better idea of how their preparations for the 2022 Winter Olympics are progressing.","然而，尽管得到了看台上通常的欢呼声，但中国滑冰运动员还是受到了鼓舞，参加了今年的第一次正式比赛，并对2022年冬奥会的准备工作有了更好的了解。","然而，尽管得到了看台上通常的【赞许/认可的】欢呼声，但中国滑冰运动员还是受到了鼓舞，参加了今年的第一次正式比赛，并对2022年冬奥会的准备工作【的进展如何】有了更好的了解。"
U,"So, despite receiving the usual cheers of approval from the stands, the Chinese skaters were buoyed to compete in their first proper competition this year and have a better idea of how their preparations for the 2022 Winter Olympics are progressing.","因此，尽管得到了看台上通常的欢呼声，但中国滑冰运动员还是被鼓舞地参加了今年的第一次正式比赛，并对2022年冬季奥运会的准备工作有了更好的了解。",""
U,"However, despite receiving the usual cheers of approval from the media, the Chinese skaters were buoyed to compete in their first proper competition this year and have a better idea of how their preparations for the 2022 Winter Olympics are progressing.","然而，尽管得到了媒体通常的欢呼声，但中国滑冰运动员还是受到了鼓舞，参加了今年的第一次正式比赛，并对2022年冬奥会的准备工作有了更好的了解。",""
U,"However, despite receiving the usual cheers of approval from the fans, the Chinese skaters were buoyed to compete in their first proper competition this year and have a better idea of how their preparations for the 2022 Winter Olympics are progressing.","然而，尽管得到了球迷们通常的欢呼声，但中国滑冰运动员还是被鼓舞地参加了今年的第一次正式比赛，并对2022年冬季奥运会的准备工作有了更好的了解。",""
U,"However, despite receiving the usual cheers of approval from the judges, the Chinese skaters were buoyed to compete in their first proper competition this year and have a better idea of how their preparations for the 2022 Winter Olympics are progressing.","然而，尽管得到了评委们通常的欢呼声，但中国滑冰运动员还是受到了鼓舞，他们今年第一次参加正式比赛，并对2022年冬奥会的准备工作有了更好的了解。",""
U,"However, despite receiving the usual cheers of approval from the stands, the new skaters were buoyed to compete in their first proper competition this year and have a better idea of how their preparations for the 2022 Winter Olympics are progressing.","然而，尽管得到了看台上通常的欢呼声，但新滑冰运动员还是被鼓舞，参加了今年的第一次正式比赛，并对2022年冬季奥运会的准备工作有了更好的了解。",""
U,"However, despite receiving the usual cheers of approval from the stands, the Chinese skaters were buoyed to compete in their second proper competition this year and have a better idea of how their preparations for the 2022 Winter Olympics are progressing.","然而，尽管得到了看台上通常的欢呼声，但中国滑冰运动员还是被鼓舞地参加了今年的第二场正式比赛，并对2022年冬季奥运会的准备工作有了更好的了解。",""
U,"However, despite receiving the usual cheers of approval from the stands, the Chinese skaters were buoyed to compete in their first proper competition this summer and have a better idea of how their preparations for the 2022 Winter Olympics are progressing.","然而，尽管得到了看台上通常的欢呼声，但中国滑冰运动员还是被鼓舞地参加了今年夏天的第一次正式比赛，并对2022年冬季奥运会的准备工作有了更好的了解。",""
U,"However, despite receiving the usual cheers of approval from the stands, the Chinese skaters were buoyed to compete in their first proper competition this winter and have a better idea of how their preparations for the 2022 Winter Olympics are progressing.","然而，尽管得到了看台上通常的欢呼声，但中国滑冰运动员还是被鼓舞地参加了今年冬天的第一场正式比赛，并对2022年冬奥会的准备工作有了更好的了解。",""
L,"Perez can be anonymous some weekends, but then he can produce these hard drives that come out of nowhere, to be best of the rest or even snatch a podium, which he has done so many times in the machinery.","佩雷斯可以在一些周末匿名，但随后他可以生产这些不知从何而来的硬盘，成为其他硬盘中最好的，甚至抢夺领奖台，他在机器中做过很多次。","佩雷斯可以在一些周末匿名，但随后他可以生产这些不知从何而来的硬盘，成为其他硬盘中最好的，甚至抢夺领奖台，【这些事】他在机器中做过很多次。"
L,"Perez can be competitive some weekends, but then he can produce these hard drives that come out of nowhere, to be best of the rest or even snatch a podium, which he has done so many times in the machinery.","佩雷斯在某些周末可能会很有竞争力，但随后他可以生产这些不知从何而来的硬盘，成为其他硬盘中最好的，甚至抢夺领奖台，他在机器中已经做了很多次。",""
L,"Perez can be dominant some weekends, but then he can produce these hard drives that come out of nowhere, to be best of the rest or even snatch a podium, which he has done so many times in the machinery.","佩雷斯可以在一些周末占据主导地位，但随后他可以生产这些不知从何而来的硬盘，成为其他硬盘中最好的，甚至抢夺领奖台，他在机器中做过很多次。",""
L,"Perez can be anonymous some days, but then he can produce these hard drives that come out of nowhere, to be best of the rest or even snatch a podium, which he has done so many times in the machinery.","佩雷斯有时可能是匿名的，但随后他可以生产这些不知从何而来的硬盘，成为最好的，甚至抢夺领奖台，他在机器中做过很多次。",""
W,"The deal was complicated by the pandemic, with neither wanting to increase Hamilton's risk of developing coronavirus, which could have affected his season.","这笔交易因大流行而变得复杂，双方都不想增加汉密尔顿感染冠状病毒的风险，这可能会影响他的赛季。","这笔交易因「大流行【病】」而变得复杂，双方都不想增加汉密尔顿感染冠状病毒的风险，这可能会影响他的赛季。"
W,"The decision was complicated by the pandemic, with neither wanting to increase Hamilton's risk of developing coronavirus, which could have affected his season.","这个决定因大流行而变得复杂，两人都不想增加汉密尔顿感染冠状病毒的风险，这可能会影响他的赛季。",""
W,"The race was complicated by the pandemic, with neither wanting to increase Hamilton's risk of developing coronavirus, which could have affected his season.","比赛因大流行而变得复杂，两人都不想增加汉密尔顿感染冠状病毒的风险，这可能会影响他的赛季。",""
W,"The plan was complicated by the pandemic, with neither wanting to increase Hamilton's risk of developing coronavirus, which could have affected his season.","该计划因大流行而变得复杂，双方都不想增加汉密尔顿感染冠状病毒的风险，这可能会影响他的赛季。",""
W,"The season was complicated by the pandemic, with neither wanting to increase Hamilton's risk of developing coronavirus, which could have affected his season.","这个赛季因大流行而变得复杂，两人都不想增加汉密尔顿感染冠状病毒的风险，这可能会影响他的赛季。",""
W,"The match was complicated by the pandemic, with neither wanting to increase Hamilton's risk of developing coronavirus, which could have affected his season.","这场比赛因大流行而变得复杂，两人都不想增加汉密尔顿感染冠状病毒的风险，这可能会影响他的赛季。",""
W,"The game was complicated by the pandemic, with neither wanting to increase Hamilton's risk of developing coronavirus, which could have affected his season.","比赛因大流行而变得复杂，双方都不想增加汉密尔顿感染冠状病毒的风险，这可能会影响他的赛季。",""
W,"The agreement was complicated by the pandemic, with neither wanting to increase Hamilton's risk of developing coronavirus, which could have affected his season.","该协议因大流行而变得复杂，双方都不想增加汉密尔顿感染冠状病毒的风险，这可能会影响他的赛季。",""
W,"The move was complicated by the pandemic, with neither wanting to increase Hamilton's risk of developing coronavirus, which could have affected his season.","这一举动因大流行而变得复杂，两人都不想增加汉密尔顿感染冠状病毒的风险，这可能会影响他的赛季。",""
W,"Dustin Johnson's record-breaking Masters victory owed plenty to soft November conditions but he also demonstrated promise that make him close to the complete package as a player.","达斯汀·约翰逊（Dustin Johnson）破纪录的大师赛胜利在很大程度上归功于11月的疲软条件，但他也表现出了使他接近完整球员的承诺。","达斯汀·约翰逊（Dustin Johnson）破纪录的大师赛胜利在很大程度上归功于11月的「疲软条件【温和(天气)条件】」，但他也表现出了使他接近完整球员的「承诺【指望】」。"
W,"Donald Johnson's record-breaking Masters victory owed plenty to soft November conditions but he also demonstrated promise that make him close to the complete package as a player.","唐纳德·约翰逊破纪录的大师赛胜利在很大程度上归功于 11 月的疲软条件，但他也表现出了希望，这使他作为一名球员接近完整的一揽子计划。","唐纳德·约翰逊破纪录的大师赛胜利在很大程度上归功于 11 月的「疲软」条件，但他也表现出了希望，这使他作为一名球员「接近完整的一揽子计划」。"
N; W,"Dustin Johnson's record-breaking PBA victory owed plenty to soft November conditions but he also demonstrated promise that make him close to the complete package as a player.","达斯汀·约翰逊破纪录的PBA胜利在很大程度上归功于11月的疲软条件，但他也表现出了希望，使他接近作为球员的完整包装。","达斯汀·约翰逊破纪录的「PBA」胜利在很大程度上归功于11月的「疲软」条件，但他也表现出了希望，使他接近作为球员「的完整包装」。"
W,"Dustin Johnson's record-breaking Masters victory owed plenty to soft November conditions but he also demonstrated promise that make him close to the complete package as a junior.","达斯汀·约翰逊（Dustin Johnson）破纪录的大师赛胜利在很大程度上归功于11月的疲软条件，但他也表现出了希望，这使他作为一名大三学生接近完整的一揽子计划。",""
W,"Fairways and landing areas were easier to find because of the absence of bounce and run.","球道和着陆区更容易找到，因为没有弹跳和运行。","球道和着陆区更容易找到，因为没有弹跳和「运行【跑动】」。"
W,"Fairways and landing areas were easier to find because of the absence of park and run.","由于没有公园和跑道，球道和着陆区更容易找到。","由于没有公园和「跑道」，球道和着陆区更容易找到。"
N; W,"A review has been ordered by racecourse bosses after all but one horse was disqualified from a race at Fontwell.","赛马场老板已经下令进行审查，毕竟除了一匹马被取消了在Fontwell的比赛中的资格。","赛马场老板已经下令进行审查，「毕竟【在】」除了一匹马【以外所有马】被取消了在「Fontwell」的比赛中的资格【后】。"
N; W,"A race has been ordered by racecourse bosses after all but one horse was disqualified from a race at Fontwell.","赛马场老板已经下令参加比赛，毕竟除了一匹马被取消了在Fontwell的比赛资格。",""
N; W,"A review has been ordered by racecourse bosses after all but one horse was disqualified from a meeting at Fontwell.","赛马场老板已经下令进行审查，毕竟除了一匹马被取消了在Fontwell举行的会议的资格。",""
